id,batch_id,response_type,value
11232,3744,TGI,NA
11233,3745,angle,-6.8341
11234,3745,abc,-366.0708
11235,3745,TGI,2.1028
11236,3746,angle,-2.1977
11237,3746,abc,-237.5633
11238,3746,TGI,0.7823
11239,3747,angle,1.9199
11240,3747,abc,36.0104
11241,3747,TGI,11.0040
11242,3748,angle,-7.4815
11243,3748,abc,-812.4429
11244,3748,TGI,2.0482
11245,3749,angle,NA
11246,3749,abc,NA
11247,3749,TGI,NA
11248,3750,angle,0.3305
11249,3750,abc,37.8394
11250,3750,TGI,11.0312
11251,3751,angle,165.6728
11252,3751,abc,626.8906
11253,3751,TGI,52.4320
11254,3752,angle,1.5959
11255,3752,abc,228.9760
11256,3752,TGI,-80.7071
11257,3753,angle,0.4410
11258,3753,abc,164.0825
11259,3753,TGI,Inf
11260,3754,angle,17.2726
11261,3754,abc,522.9440
11262,3754,TGI,35.2000
11263,3755,angle,6.7602
11264,3755,abc,424.5086
11265,3755,TGI,-49.7381
11266,3756,angle,4.1500
11267,3756,abc,485.4781
11268,3756,TGI,19.2118
11269,3757,angle,5.4564
11270,3757,abc,424.2427
11271,3757,TGI,192.3273
11272,3758,angle,3.1207
11273,3758,abc,399.4101
11274,3758,TGI,68.0000
11275,3759,angle,1.6705
11276,3759,abc,378.0217
11277,3759,TGI,25.7831
11278,3760,angle,7.4408
11279,3760,abc,505.3660
11280,3760,TGI,30.6066
11281,3761,angle,19.4647
11282,3761,abc,481.3760
11283,3761,TGI,-213.1379
11284,3762,angle,0.7691
11285,3762,abc,311.4717
11286,3762,TGI,8.8657
11287,3763,angle,2.4097
11288,3763,abc,355.5977
11289,3763,TGI,-1753.0000
11290,3764,angle,1.7838
11291,3764,abc,296.1934
11292,3764,TGI,-70.1795
11293,3765,angle,0.9091
11294,3765,abc,257.1238
11295,3765,TGI,65.6082
11296,3766,angle,1.0208
11297,3766,abc,323.7543
11298,3766,TGI,11.2163
11299,3767,angle,1.2390
11300,3767,abc,244.2740
11301,3767,TGI,19.1653
11302,3768,angle,12.4998
11303,3768,abc,297.0850
11304,3768,TGI,-28.2461
11305,3769,angle,22.6286
11306,3769,abc,288.0595
11307,3769,TGI,50.0670
11308,3770,angle,7.7347
11309,3770,abc,228.8588
11310,3770,TGI,-188.9712
11311,3771,angle,11.0375
11312,3771,abc,264.6366
11313,3771,TGI,179.2602
11314,3772,angle,2.4375
11315,3772,abc,136.6379
11316,3772,TGI,-45.8688
11317,3773,angle,2.5981
11318,3773,abc,154.4609
11319,3773,TGI,43.2781
11320,3774,angle,8.2753
11321,3774,abc,232.6104
11322,3774,TGI,-72.2106
11323,3775,angle,2.8172
11324,3775,abc,185.5314
11325,3775,TGI,33.5737
11326,3776,angle,129.3225
11327,3776,abc,324.7804
11328,3776,TGI,-1351.9630
11329,3777,angle,10.8144
11330,3777,abc,49.8618
11331,3777,TGI,14.2766
11332,3778,angle,7.5971
11333,3778,abc,239.0127
11334,3778,TGI,45.6229
11335,3779,angle,6.0189
11336,3779,abc,236.7059
11337,3779,TGI,47.8702
11338,3780,angle,5.2250
11339,3780,abc,219.4188
11340,3780,TGI,569.9865
11341,3781,angle,57.0090
11342,3781,abc,323.7927
11343,3781,TGI,80.6934
11344,3782,angle,1.2377
11345,3782,abc,116.0602
11346,3782,TGI,-71.4246
11347,3783,angle,2.3416
11348,3783,abc,171.4655
11349,3783,TGI,94.5768
11350,3784,angle,4.8510
11351,3784,abc,268.0208
11352,3784,TGI,-33.3797
11353,3785,angle,13.5858
11354,3785,abc,99.4244
11355,3785,TGI,-6.2536
11356,3786,angle,-0.0883
11357,3786,abc,-115.5114
11358,3786,TGI,-2.7200
11359,3787,angle,1.6414
11360,3787,abc,-13.1893
11361,3787,TGI,-1.1568
11362,3788,angle,-0.6624
11363,3788,abc,-163.7019
11364,3788,TGI,3.6418
11365,3789,angle,3.5782
11366,3789,abc,211.3432
11367,3789,TGI,-16.3709
11368,3790,angle,160.9172
11369,3790,abc,502.5809
11370,3790,TGI,Inf
11371,3791,angle,8.1052
11372,3791,abc,367.6464
11373,3791,TGI,61.3613
11374,3792,angle,-0.4313
11375,3792,abc,-45.0810
11376,3792,TGI,19.7534
11377,3793,angle,10.1547
11378,3793,abc,329.0650
11379,3793,TGI,-25.0513
11380,3794,angle,155.2287
11381,3794,abc,469.6553
11382,3794,TGI,345.3333
11383,3795,angle,1.1408
11384,3795,abc,72.3044
11385,3795,TGI,-26.4731
11386,3796,angle,3.8665
11387,3796,abc,98.6725
11388,3796,TGI,15.9722
11389,3797,angle,9.3283
11390,3797,abc,283.4042
11391,3797,TGI,-17.5729
11392,3798,angle,3.4359
11393,3798,abc,206.9500
11394,3798,TGI,-71.9291
11395,3799,angle,-1.2483
11396,3799,abc,-177.4405
11397,3799,TGI,19.6482
11398,3800,angle,4.3129
11399,3800,abc,233.9333
11400,3800,TGI,-13.9582
11401,3801,angle,0.3566
11402,3801,abc,7.7691
11403,3801,TGI,7.3559
11404,3802,angle,-3.2170
11405,3802,abc,-263.4468
11406,3802,TGI,-23.9788
11407,3803,angle,131.4307
11408,3803,abc,296.8514
11409,3803,TGI,7.9837
11410,3804,angle,0.9450
11411,3804,abc,59.9532
11412,3804,TGI,-4.2000
11413,3805,angle,4.9930
11414,3805,abc,158.7270
11415,3805,TGI,34.1032
11416,3806,angle,109.6905
11417,3806,abc,306.8188
11418,3806,TGI,13.1887
11419,3807,angle,35.1248
11420,3807,abc,290.7842
11421,3807,TGI,13.6247
11422,3808,angle,24.6299
11423,3808,abc,291.0964
11424,3808,TGI,9.3070
11425,3809,angle,7.6864
11426,3809,abc,182.0517
11427,3809,TGI,18.4820
11428,3810,angle,4.1628
11429,3810,abc,178.0096
11430,3810,TGI,9.1585
11431,3811,angle,1.2053
11432,3811,abc,145.4700
11433,3811,TGI,0.0203
11434,3812,angle,-2.0677
11435,3812,abc,-121.0625
11436,3812,TGI,-6.5207
11437,3813,angle,1.9903
11438,3813,abc,37.0588
11439,3813,TGI,4.8196
11440,3814,angle,-3.1744
11441,3814,abc,-329.4682
11442,3814,TGI,-27.3930
11443,3815,angle,2.4244
11444,3815,abc,115.6288
11445,3815,TGI,10.0283
11446,3816,angle,63.0619
11447,3816,abc,237.3756
11448,3816,TGI,223.0323
11449,3817,angle,-2.1807
11450,3817,abc,-108.1112
11451,3817,TGI,-10.1168
11452,3818,angle,1.0327
11453,3818,abc,82.5227
11454,3818,TGI,3.3085
11455,3819,angle,3.7043
11456,3819,abc,159.3833
11457,3819,TGI,19.8188
11458,3820,angle,-2.5339
11459,3820,abc,-211.1873
11460,3820,TGI,234.4286
11461,3821,angle,1.8721
11462,3821,abc,223.0483
11463,3821,TGI,12.5918
11464,3822,angle,152.5317
11465,3822,abc,550.9876
11466,3822,TGI,25.2722
11467,3823,angle,5.1769
11468,3823,abc,289.7950
11469,3823,TGI,12.4220
11470,3824,angle,0.7919
11471,3824,abc,36.8875
11472,3824,TGI,96.2143
11473,3825,angle,28.9639
11474,3825,abc,487.1692
11475,3825,TGI,21.7064
11476,3826,angle,6.2153
11477,3826,abc,400.2477
11478,3826,TGI,12.3583
11479,3827,angle,8.7966
11480,3827,abc,413.7648
11481,3827,TGI,17.8668
11482,3828,angle,2.0203
11483,3828,abc,244.7811
11484,3828,TGI,5.8211
11485,3829,angle,5.1027
11486,3829,abc,352.5297
11487,3829,TGI,12.9199
11488,3830,angle,-0.7827
11489,3830,abc,-207.6271
11490,3830,TGI,0.6168
11491,3831,angle,162.2359
11492,3831,abc,466.3572
11493,3831,TGI,-19.8233
11494,3832,angle,1.6797
11495,3832,abc,109.4633
11496,3832,TGI,5.0087
11497,3833,angle,12.5358
11498,3833,abc,438.2322
11499,3833,TGI,17.0647
11500,3834,angle,21.9345
11501,3834,abc,480.7143
11502,3834,TGI,16.4105
11503,3835,angle,3.8394
11504,3835,abc,332.6679
11505,3835,TGI,15.7990
11506,3836,angle,123.5577
11507,3836,abc,521.0006
11508,3836,TGI,28.6209
11509,3837,angle,2.7942
11510,3837,abc,322.2966
11511,3837,TGI,7.3386
11512,3838,angle,47.1662
11513,3838,abc,267.5819
11514,3838,TGI,-920.1791
11515,3839,angle,65.0401
11516,3839,abc,263.4874
11517,3839,TGI,621.0115
11518,3840,angle,52.2679
11519,3840,abc,215.1416
11520,3840,TGI,140.2099
11521,3841,angle,9.0784
11522,3841,abc,180.2482
11523,3841,TGI,-102.0408
11524,3842,angle,25.6200
11525,3842,abc,239.7306
11526,3842,TGI,253.0939
11527,3843,angle,16.1062
11528,3843,abc,24.3612
11529,3843,TGI,-30.2367
11530,3844,angle,2.0888
11531,3844,abc,82.2025
11532,3844,TGI,-30.9198
11533,3845,angle,1.8113
11534,3845,abc,86.7318
11535,3845,TGI,-14.9981
11536,3846,angle,21.3146
11537,3846,abc,67.9440
11538,3846,TGI,-28.0347
11539,3847,angle,13.0579
11540,3847,abc,178.0456
11541,3847,TGI,-25.5374
11542,3848,angle,128.3954
11543,3848,abc,288.1595
11544,3848,TGI,-479.5033
11545,3849,angle,160.7835
11546,3849,abc,365.6808
11547,3849,TGI,-138.4063
11548,3850,angle,75.8657
11549,3850,abc,264.9730
11550,3850,TGI,-46.5720
11551,3851,angle,11.5768
11552,3851,abc,205.3646
11553,3851,TGI,-327.8675
11554,3852,angle,10.6012
11555,3852,abc,216.3507
11556,3852,TGI,188.8735
11557,3853,angle,16.3818
11558,3853,abc,92.4055
11559,3853,TGI,Inf
11560,3854,angle,12.1976
11561,3854,abc,412.1441
11562,3854,TGI,4.2196
11563,3855,angle,167.1297
11564,3855,abc,419.3258
11565,3855,TGI,7.2707
11566,3856,angle,158.7713
11567,3856,abc,448.0894
11568,3856,TGI,5.3476
11569,3857,angle,5.8622
11570,3857,abc,343.7235
11571,3857,TGI,4.6977
11572,3858,angle,168.4906
11573,3858,abc,499.7471
11574,3858,TGI,5.0938
11575,3859,angle,152.2501
11576,3859,abc,430.2027
11577,3859,TGI,5.9595
11578,3860,angle,13.9095
11579,3860,abc,412.1394
11580,3860,TGI,4.4887
11581,3861,angle,26.0801
11582,3861,abc,354.9687
11583,3861,TGI,8.3442
11584,3862,angle,10.4566
11585,3862,abc,383.1176
11586,3862,TGI,4.7423
11587,3863,angle,3.3169
11588,3863,abc,327.7651
11589,3863,TGI,4.5788
11590,3864,angle,11.1496
11591,3864,abc,392.0559
11592,3864,TGI,4.3680
11593,3865,angle,163.4954
11594,3865,abc,468.6324
11595,3865,TGI,5.2415
11596,3866,angle,3.6999
11597,3866,abc,351.7618
11598,3866,TGI,3.6116
11599,3867,angle,74.3494
11600,3867,abc,457.3848
11601,3867,TGI,4.4174
11602,3868,angle,2.9268
11603,3868,abc,310.9294
11604,3868,TGI,4.0217
11605,3869,angle,6.7647
11606,3869,abc,357.9029
11607,3869,TGI,4.7110
11608,3870,angle,2.9155
11609,3870,abc,293.0723
11610,3870,TGI,4.8902
11611,3871,angle,3.7403
11612,3871,abc,276.8941
11613,3871,TGI,5.4967
11614,3872,angle,5.0246
11615,3872,abc,360.3882
11616,3872,TGI,4.0189
11617,3873,angle,3.3126
11618,3873,abc,328.8482
11619,3873,TGI,3.9384
11620,3874,angle,3.5558
11621,3874,abc,318.0824
11622,3874,TGI,4.2561
11623,3875,angle,NA
11624,3875,abc,NA
11625,3875,TGI,NA
11626,3876,angle,NA
11627,3876,abc,NA
11628,3876,TGI,NA
11629,3877,angle,NA
11630,3877,abc,NA
11631,3877,TGI,NA
11632,3878,angle,NA
11633,3878,abc,NA
11634,3878,TGI,NA
11635,3879,angle,NA
11636,3879,abc,NA
11637,3879,TGI,NA
11638,3880,angle,NA
11639,3880,abc,NA
11640,3880,TGI,NA
11641,3881,angle,NA
11642,3881,abc,NA
11643,3881,TGI,NA
11644,3882,angle,NA
11645,3882,abc,NA
11646,3882,TGI,NA
11647,3883,angle,NA
11648,3883,abc,NA
11649,3883,TGI,NA
11650,3884,angle,NA
11651,3884,abc,NA
11652,3884,TGI,NA
11653,3885,angle,NA
11654,3885,abc,NA
11655,3885,TGI,NA
11656,3886,angle,NA
11657,3886,abc,NA
11658,3886,TGI,NA
11659,3887,angle,NA
11660,3887,abc,NA
11661,3887,TGI,NA
11662,3888,angle,NA
11663,3888,abc,NA
11664,3888,TGI,NA
11665,3889,angle,NA
11666,3889,abc,NA
11667,3889,TGI,NA
11668,3890,angle,NA
11669,3890,abc,NA
11670,3890,TGI,NA
11671,3891,angle,NA
11672,3891,abc,NA
11673,3891,TGI,NA
11674,3892,angle,NA
11675,3892,abc,NA
11676,3892,TGI,NA
11677,3893,angle,-2.2174
11678,3893,abc,-49.4515
11679,3893,TGI,-5.6755
11680,3894,angle,124.2570
11681,3894,abc,225.4624
11682,3894,TGI,-15.8520
11683,3895,angle,-2.4039
11684,3895,abc,-105.5445
11685,3895,TGI,-8.1303
11686,3896,angle,0.3502
11687,3896,abc,64.4909
11688,3896,TGI,2.2473
11689,3897,angle,84.6398
11690,3897,abc,280.3608
11691,3897,TGI,239.3500
11692,3898,angle,162.4126
11693,3898,abc,361.0260
11694,3898,TGI,-7.5333
11695,3899,angle,138.5255
11696,3899,abc,388.9702
11697,3899,TGI,9.2574
11698,3900,angle,2.4348
11699,3900,abc,0.7158
11700,3900,TGI,-0.9019
11701,3901,angle,5.6351
11702,3901,abc,252.2126
11703,3901,TGI,1.7830
11704,3902,angle,-2.2470
11705,3902,abc,9.5357
11706,3902,TGI,-8.1220
11707,3903,angle,6.5953
11708,3903,abc,83.4810
11709,3903,TGI,18.5628
11710,3904,angle,121.2073
11711,3904,abc,306.9798
11712,3904,TGI,36.7162
11713,3905,angle,2.0155
11714,3905,abc,48.1670
11715,3905,TGI,11.2381
11716,3906,angle,-2.2131
11717,3906,abc,-179.1464
11718,3906,TGI,4.6667
11719,3907,angle,10.4966
11720,3907,abc,206.6805
11721,3907,TGI,12.6480
11722,3908,angle,-1.9208
11723,3908,abc,-72.6249
11724,3908,TGI,-8.0350
11725,3909,angle,-2.7086
11726,3909,abc,-117.1921
11727,3909,TGI,-5.9379
11728,3910,angle,1.9883
11729,3910,abc,102.2043
11730,3910,TGI,3.0430
11731,3911,angle,-1.6220
11732,3911,abc,-40.3396
11733,3911,TGI,-2.4903
11734,3912,angle,4.4987
11735,3912,abc,561.4719
11736,3912,TGI,-2629.4364
11737,3913,angle,2.5559
11738,3913,abc,493.8028
11739,3913,TGI,-66.4414
11740,3914,angle,2.5081
11741,3914,abc,492.1844
11742,3914,TGI,-55.7403
11743,3915,angle,2.0452
11744,3915,abc,513.4458
11745,3915,TGI,182.3834
11746,3916,angle,1.7621
11747,3916,abc,484.7056
11748,3916,TGI,-131.4284
11749,3917,angle,0.5046
11750,3917,abc,258.3346
11751,3917,TGI,-16.7362
11752,3918,angle,0.5386
11753,3918,abc,281.9286
11754,3918,TGI,158.4100
11755,3919,angle,1.6206
11756,3919,abc,482.1434
11757,3919,TGI,245.2022
11758,3920,angle,2.8996
11759,3920,abc,569.0796
11760,3920,TGI,166.6644
11761,3921,angle,4.5858
11762,3921,abc,549.4541
11763,3921,TGI,-154.9968
11764,3922,angle,8.6997
11765,3922,abc,584.6392
11766,3922,TGI,-431.7479
11767,3923,angle,1.6880
11768,3923,abc,487.2810
11769,3923,TGI,153.2313
11770,3924,angle,171.3493
11771,3924,abc,734.2675
11772,3924,TGI,-182.0979
11773,3925,angle,0.7154
11774,3925,abc,370.2796
11775,3925,TGI,420.5094
11776,3926,angle,-0.3590
11777,3926,abc,86.3253
11778,3926,TGI,-1.6684
11779,3927,angle,6.4103
11780,3927,abc,262.9975
11781,3927,TGI,6.8312
11782,3928,angle,3.9963
11783,3928,abc,296.4931
11784,3928,TGI,2.0994
11785,3929,angle,129.5486
11786,3929,abc,509.5431
11787,3929,TGI,5.6200
11788,3930,angle,138.5915
11789,3930,abc,448.0495
11790,3930,TGI,10.9668
11791,3931,angle,161.4950
11792,3931,abc,373.6428
11793,3931,TGI,214.2692
11794,3932,angle,131.1153
11795,3932,abc,477.7618
11796,3932,TGI,7.3901
11797,3933,angle,155.5232
11798,3933,abc,498.2750
11799,3933,TGI,10.8916
11800,3934,angle,134.3447
11801,3934,abc,484.2301
11802,3934,TGI,7.0636
11803,3935,angle,0.0207
11804,3935,abc,44.1852
11805,3935,TGI,-2.0275
11806,3936,angle,-0.6061
11807,3936,abc,37.6222
11808,3936,TGI,1.1996
11809,3937,angle,3.6680
11810,3937,abc,124.7087
11811,3937,TGI,-387.3636
11812,3938,angle,4.7121
11813,3938,abc,221.4915
11814,3938,TGI,3.8681
11815,3939,angle,1.4148
11816,3939,abc,145.9731
11817,3939,TGI,-1.5693
11818,3940,angle,33.7488
11819,3940,abc,279.8842
11820,3940,TGI,-8.0038
11821,3941,angle,0.3954
11822,3941,abc,74.6184
11823,3941,TGI,-6.1155
11824,3942,angle,0.5364
11825,3942,abc,111.7257
11826,3942,TGI,-0.0383
11827,3943,angle,74.6601
11828,3943,abc,490.9245
11829,3943,TGI,4.8543
11830,3944,angle,0.5245
11831,3944,abc,101.4392
11832,3944,TGI,0.0522
11833,3945,angle,1.3425
11834,3945,abc,314.3995
11835,3945,TGI,768.3049
11836,3946,angle,-0.2052
11837,3946,abc,76.8047
11838,3946,TGI,-13.8580
11839,3947,angle,0.6995
11840,3947,abc,294.2198
11841,3947,TGI,16.9791
11842,3948,angle,2.6904
11843,3948,abc,454.9293
11844,3948,TGI,48.4115
11845,3949,angle,3.3335
11846,3949,abc,503.1088
11847,3949,TGI,25.7531
11848,3950,angle,3.3247
11849,3950,abc,501.6783
11850,3950,TGI,26.2288
11851,3951,angle,1.5360
11852,3951,abc,416.9335
11853,3951,TGI,23.8222
11854,3952,angle,0.3539
11855,3952,abc,191.5250
11856,3952,TGI,25.8788
11857,3953,angle,5.2270
11858,3953,abc,528.7407
11859,3953,TGI,45.9086
11860,3954,angle,-0.1321
11861,3954,abc,-17.1292
11862,3954,TGI,-5.0957
11863,3955,angle,10.7892
11864,3955,abc,557.5220
11865,3955,TGI,47.4867
11866,3956,angle,88.7337
11867,3956,abc,629.2284
11868,3956,TGI,34.6624
11869,3957,angle,1.3296
11870,3957,abc,391.1481
11871,3957,TGI,22.4095
11872,3958,angle,5.1377
11873,3958,abc,510.8145
11874,3958,TGI,31.6380
11875,3959,angle,1.4875
11876,3959,abc,398.8500
11877,3959,TGI,22.9295
11878,3960,angle,50.1739
11879,3960,abc,424.6953
11880,3960,TGI,85.2936
11881,3961,angle,0.7951
11882,3961,abc,66.7836
11883,3961,TGI,14.1204
11884,3962,angle,108.3713
11885,3962,abc,407.6931
11886,3962,TGI,-72.7991
11887,3963,angle,-0.3884
11888,3963,abc,-15.4255
11889,3963,TGI,33.2043
11890,3964,angle,-0.5806
11891,3964,abc,-138.2848
11892,3964,TGI,2.1068
11893,3965,angle,167.9246
11894,3965,abc,527.0511
11895,3965,TGI,99.4055
11896,3966,angle,4.5322
11897,3966,abc,194.2747
11898,3966,TGI,26.9448
11899,3967,angle,-0.2761
11900,3967,abc,0.7457
11901,3967,TGI,-9.3112
11902,3968,angle,-0.6674
11903,3968,abc,-24.7274
11904,3968,TGI,-15.5051
11905,3969,angle,169.3080
11906,3969,abc,545.8776
11907,3969,TGI,98.3101
11908,3970,angle,-1.7740
11909,3970,abc,-180.2452
11910,3970,TGI,12.2671
11911,3971,angle,-2.1628
11912,3971,abc,-222.3014
11913,3971,TGI,-165.9471
11914,3972,angle,-2.5970
11915,3972,abc,-489.5929
11916,3972,TGI,-98.1252
11917,3973,angle,5.1893
11918,3973,abc,490.3288
11919,3973,TGI,-3969.5294
11920,3974,angle,13.9223
11921,3974,abc,562.1780
11922,3974,TGI,-91.9788
11923,3975,angle,171.1166
11924,3975,abc,637.5082
11925,3975,TGI,-21.4660
11926,3976,angle,6.5287
11927,3976,abc,497.9694
11928,3976,TGI,-271.9171
11929,3977,angle,38.2949
11930,3977,abc,616.2776
11931,3977,TGI,-1033.0952
11932,3978,angle,49.3420
11933,3978,abc,609.4008
11934,3978,TGI,-626.2937
11935,3979,angle,172.3133
11936,3979,abc,713.2911
11937,3979,TGI,-44.0346
11938,3980,angle,1.7007
11939,3980,abc,264.3290
11940,3980,TGI,-2712.3600
11941,3981,angle,0.7104
11942,3981,abc,126.0368
11943,3981,TGI,-40.2740
11944,3982,angle,3.5944
11945,3982,abc,382.4520
11946,3982,TGI,-23.8976
11947,3983,angle,168.7809
11948,3983,abc,673.8678
11949,3983,TGI,-100.8143
11950,3984,angle,0.8742
11951,3984,abc,259.6770
11952,3984,TGI,-56.8731
11953,3985,angle,-0.2723
11954,3985,abc,-291.6527
11955,3985,TGI,2.5617
11956,3986,angle,0.5610
11957,3986,abc,49.8825
11958,3986,TGI,-8.0457
11959,3987,angle,3.5447
11960,3987,abc,208.0690
11961,3987,TGI,-11.8118
11962,3988,angle,137.8104
11963,3988,abc,414.0852
11964,3988,TGI,-59.9451
11965,3989,angle,173.2795
11966,3989,abc,528.8630
11967,3989,TGI,-19.8212
11968,3990,angle,173.5856
11969,3990,abc,515.5830
11970,3990,TGI,-15.8378
11971,3991,angle,174.1346
11972,3991,abc,500.4507
11973,3991,TGI,-15.4382
11974,3992,angle,172.9444
11975,3992,abc,554.7070
11976,3992,TGI,-35.5282
11977,3993,angle,6.4566
11978,3993,abc,342.1495
11979,3993,TGI,-45.4053
11980,3994,angle,170.9977
11981,3994,abc,505.8741
11982,3994,TGI,-40.8478
11983,3995,angle,33.8257
11984,3995,abc,361.6330
11985,3995,TGI,-16.8265
11986,3996,angle,152.2796
11987,3996,abc,365.2010
11988,3996,TGI,-17.5077
11989,3997,angle,4.8713
11990,3997,abc,199.3007
11991,3997,TGI,-10.6070
11992,3998,angle,171.1899
11993,3998,abc,488.0556
11994,3998,TGI,-26.1789
11995,3999,angle,4.5950
11996,3999,abc,258.3593
11997,3999,TGI,-14.6494
11998,4000,angle,171.0925
11999,4000,abc,382.6334
12000,4000,TGI,-9.1258
12001,4001,angle,94.0077
12002,4001,abc,407.2222
12003,4001,TGI,-23.7472
12004,4002,angle,172.8930
12005,4002,abc,591.6500
12006,4002,TGI,-100.9477
12007,4003,angle,3.2844
12008,4003,abc,236.0630
12009,4003,TGI,-15.0530
12010,4004,angle,173.7955
12011,4004,abc,506.1519
12012,4004,TGI,-13.0112
12013,4005,angle,171.8568
12014,4005,abc,427.0778
12015,4005,TGI,-13.0455
12016,4006,angle,0.9845
12017,4006,abc,55.4310
12018,4006,TGI,-8.2930
12019,4007,angle,5.5318
12020,4007,abc,255.9481
12021,4007,TGI,-15.2918
12022,4008,angle,166.0947
12023,4008,abc,589.2190
12024,4008,TGI,-85.3732
12025,4009,angle,6.0287
12026,4009,abc,488.4657
12027,4009,TGI,157.3977
12028,4010,angle,174.8827
12029,4010,abc,672.1919
12030,4010,TGI,-171.2225
12031,4011,angle,0.4419
12032,4011,abc,175.4755
12033,4011,TGI,54.9436
12034,4012,angle,2.0924
12035,4012,abc,378.8049
12036,4012,TGI,-52.1443
12037,4013,angle,1.2743
12038,4013,abc,330.4602
12039,4013,TGI,-98.5013
12040,4014,angle,172.3566
12041,4014,abc,639.2953
12042,4014,TGI,-239.4253
12043,4015,angle,174.0930
12044,4015,abc,696.8187
12045,4015,TGI,176.5207
12046,4016,angle,0.9603
12047,4016,abc,243.6895
12048,4016,TGI,-66.4411
12049,4017,angle,0.5163
12050,4017,abc,212.7247
12051,4017,TGI,99.9656
12052,4018,angle,1.0747
12053,4018,abc,301.8970
12054,4018,TGI,97.2105
12055,4019,angle,175.0708
12056,4019,abc,688.0135
12057,4019,TGI,-102.8738
12058,4020,angle,0.3942
12059,4020,abc,235.8528
12060,4020,TGI,71.0781
12061,4021,angle,0.2642
12062,4021,abc,163.7570
12063,4021,TGI,23.0018
12064,4022,angle,0.4850
12065,4022,abc,240.0725
12066,4022,TGI,-9.5866
12067,4023,angle,0.0523
12068,4023,abc,44.0544
12069,4023,TGI,-0.3586
12070,4024,angle,17.1299
12071,4024,abc,365.4008
12072,4024,TGI,30.0962
12073,4025,angle,-1.3746
12074,4025,abc,16.0521
12075,4025,TGI,-0.5361
12076,4026,angle,14.9285
12077,4026,abc,479.1313
12078,4026,TGI,6.9771
12079,4027,angle,115.9313
12080,4027,abc,543.8262
12081,4027,TGI,11.1922
12082,4028,angle,21.8143
12083,4028,abc,379.4118
12084,4028,TGI,17.2775
12085,4029,angle,57.6847
12086,4029,abc,443.0482
12087,4029,TGI,6.7526
12088,4030,angle,34.7309
12089,4030,abc,519.2449
