model_id,drug,time,volume,volume_normal,patient_id
X.007.trab,trastuzumab,31,966.3,4.45555043758637,X-007
X.010.BG98,BGJ398,0,214.5,1,X-010
X.010.BG98,BGJ398,4,236.4,1.10162412993039,X-010
X.010.BG98,BGJ398,11,332,1.54524361948956,X-010
X.010.BG98,BGJ398,14,321.4,1.49605568445476,X-010
X.010.BG98,BGJ398,18,301.6,1.40417633410673,X-010
X.010.BG98,BGJ398,21,311.9,1.45197215777262,X-010
X.010.BG98,BGJ398,25,338.8,1.57679814385151,X-010
X.010.BG98,BGJ398,28,347.8,1.61856148491879,X-010
X.010.BG98,BGJ398,32,358.5,1.66821345707657,X-010
X.010.BG98,BGJ398,35,307.1,1.42969837587007,X-010
X.010.BG98,BGJ398,38,250.8,1.16844547563805,X-010
X.010.BG98,BGJ398,44,165.7,0.773549883990719,X-010
X.010.BG98,BGJ398,48,144.2,0.673781902552204,X-010
X.010.BG98,BGJ398,52,88.1,0.413457076566125,X-010
X.010.BG98,BGJ398,60,74.9,0.352204176334107,X-010
X.010.BG98,BGJ398,64,95.5,0.447795823665893,X-010
X.010.BG98,BGJ398,69,95.2,0.446403712296984,X-010
X.010.BG98,BGJ398,73,129.1,0.603712296983759,X-010
X.010.BG98,BGJ398,77,99.6,0.466821345707657,X-010
X.010.BG98,BGJ398,81,117.3,0.548955916473318,X-010
X.010.BG98,BGJ398,84,97.2,0.455684454756381,X-010
X.010.BG98,BGJ398,88,141.5,0.661252900232019,X-010
X.010.BG98,BGJ398,91,137.2,0.641299303944315,X-010
X.010.BG98,BGJ398,96,173.5,0.809744779582367,X-010
X.010.BG98,BGJ398,102,204.2,0.952204176334107,X-010
X.010.BG98,BGJ398,107,203.8,0.950348027842227,X-010
X.010.BG98,BGJ398,112,196.4,0.916009280742459,X-010
X.010.BG98,BGJ398,117,266.8,1.24269141531323,X-010
X.010.BG98,BGJ398,122,279.4,1.30116009280742,X-010
X.010.BG98,BGJ398,125,288.2,1.34199535962877,X-010
X.010.BG98,BGJ398,133,348.1,1.6199535962877,X-010
X.010.BG98,BGJ398,143,500.8,2.32853828306264,X-010
X.010.BG98,BGJ398,147,542.3,2.52111368909513,X-010
X.010.BG98,BGJ398,150,611.1,2.84037122969838,X-010
X.010.BG98,BGJ398,157,668.1,3.10487238979118,X-010
X.010.biib,binimetinib,0,293.3,1,X-010
X.010.biib,binimetinib,3,507.2,1.72680937818552,X-010
X.010.biib,binimetinib,7,594.7,2.02412504247367,X-010
X.010.biib,binimetinib,10,483.8,1.64729867482161,X-010
X.010.biib,binimetinib,14,498.3,1.69656812776079,X-010
X.010.biib,binimetinib,16,531.6,1.80971797485559,X-010
X.010.biib,binimetinib,21,702.4,2.39007815154604,X-010
X.010.biib,binimetinib,26,496.6,1.69079170914033,X-010
X.010.biib,binimetinib,30,588.9,2.00441726129799,X-010
X.010.biib,binimetinib,34,480.5,1.63608562691131,X-010
X.010.biib,binimetinib,37,539.9,1.83792048929664,X-010
X.010.biib,binimetinib,41,681.8,2.32008154943935,X-010
X.010.biib,binimetinib,44,607.2,2.06659870880054,X-010
X.010.biib,binimetinib,48,541.5,1.84335711858648,X-010
X.010.biib,binimetinib,52,617.4,2.10125722052328,X-010
X.010.biib,binimetinib,58,784.9,2.67040434930343,X-010
X.010.BK20,BKM120,0,247.9,1,X-010
X.010.BK20,BKM120,4,263.2,1.0614704700683,X-010
X.010.BK20,BKM120,11,372.3,1.49979911611089,X-010
X.010.BK20,BKM120,14,304,1.22539172358377,X-010
X.010.BK20,BKM120,18,356.8,1.43752511048614,X-010
X.010.BK20,BKM120,21,369.5,1.48854961832061,X-010
X.010.BK20,BKM120,25,374.7,1.50944154278827,X-010
X.010.BK20,BKM120,28,419.1,1.68782643631981,X-010
X.010.BK20,BKM120,32,438.1,1.7641623141824,X-010
X.010.BK20,BKM120,35,463.5,1.86621132985135,X-010
X.010.BK20,BKM120,38,480.6,1.93491361992768,X-010
X.010.BK20,BKM120,44,610.2,2.45560466050623,X-010
X.010.BK20,BKM120,48,601.8,2.4218561671354,X-010
X.010.BK20,BKM120,52,601,2.4186420249096,X-010
X.010.BK20,BKM120,55,621.6,2.50140618722378,X-010
X.010.BK20,BKM120,60,635,2.55524306950583,X-010
X.010.BK20,BKM120,64,671.7,2.7026918441141,X-010
X.010.BK20,BKM120,69,786.7,3.16472478907192,X-010
X.010.BK20,BKM120,73,1059.4,4.26034552028927,X-010
X.010.BK20,BKM120,77,1466.9,5.89754921655283,X-010
X.010.BY19,BYL719,0,199.5,1,X-010
X.010.BY19,BYL719,4,221.9,1.11172069825436,X-010
X.010.BY19,BYL719,7,227,1.13715710723192,X-010
X.010.BY19,BYL719,11,250.7,1.25536159600998,X-010
X.010.BY19,BYL719,14,301.6,1.50922693266833,X-010
X.010.BY19,BYL719,18,378.7,1.89376558603491,X-010
X.010.BY19,BYL719,21,396.1,1.98054862842893,X-010
X.010.BY19,BYL719,24,410.9,2.05436408977556,X-010
X.010.BY19,BYL719,30,526.4,2.63042394014963,X-010
X.010.BY19,BYL719,34,727.9,3.6354114713217,X-010
X.010.BY19,BYL719,38,881.6,4.40199501246883,X-010
X.010.BY19.HS90,BYL719 + HSP990,0,213.1,1,X-010
X.010.BY19.HS90,BYL719 + HSP990,3,209.3,0.98225128444652,X-010
X.010.BY19.HS90,BYL719 + HSP990,7,177.7,0.834656702475479,X-010
X.010.BY19.HS90,BYL719 + HSP990,10,190.3,0.893507706679122,X-010
X.010.BY19.HS90,BYL719 + HSP990,14,274.3,1.28584773470341,X-010
X.010.BY19.HS90,BYL719 + HSP990,16,256.6,1.20317608594115,X-010
X.010.BY19.HS90,BYL719 + HSP990,21,308.1,1.44371788883699,X-010
X.010.BY19.HS90,BYL719 + HSP990,26,338.7,1.5866417561887,X-010
X.010.BY19.HS90,BYL719 + HSP990,30,212.8,0.998598785614199,X-010
X.010.BY19.HS90,BYL719 + HSP990,34,238.4,1.11816907986922,X-010
X.010.BY19.HS90,BYL719 + HSP990,37,214,1.0042036431574,X-010
X.010.BY19.HS90,BYL719 + HSP990,41,277,1.29845866417562,X-010
X.010.BY19.HS90,BYL719 + HSP990,44,262.8,1.23213451658104,X-010
X.010.BY19.HS90,BYL719 + HSP990,48,252.1,1.18215787015413,X-010
X.010.BY19.HS90,BYL719 + HSP990,52,259.9,1.21858944418496,X-010
X.010.BY19.HS90,BYL719 + HSP990,58,287,1.34516581036899,X-010
X.010.BY19.HS90,BYL719 + HSP990,63,348.4,1.63194768799626,X-010
X.010.BY19.HS90,BYL719 + HSP990,66,392.3,1.83699205978515,X-010
X.010.BY19.HS90,BYL719 + HSP990,69,360.2,1.68706212050444,X-010
X.010.BY19.HS90,BYL719 + HSP990,72,344.3,1.61279775805698,X-010
X.010.BY19.HS90,BYL719 + HSP990,77,478.5,2.23960765997198,X-010
X.010.BY19.HS90,BYL719 + HSP990,80,418.3,1.9584306398879,X-010
X.010.BY19.HS90,BYL719 + HSP990,84,447.1,2.0929472209248,X-010
X.010.BY19.HS90,BYL719 + HSP990,87,433.2,2.02802428771602,X-010
X.010.BY19.HS90,BYL719 + HSP990,91,413.7,1.93694535263895,X-010
X.010.BY19.LJ16,BYL719 + LJM716,0,297.7,1,X-010
X.010.BY19.LJ16,BYL719 + LJM716,3,477.2,1.60093739537998,X-010
X.010.BY19.LJ16,BYL719 + LJM716,7,653.2,2.19015734851021,X-010
X.010.BY19.LJ16,BYL719 + LJM716,10,823.3,2.75962504184801,X-010
X.010.BY19.LJ16,BYL719 + LJM716,14,1214.1,4.06796116504854,X-010
X.010.BY19.LJ16,BYL719 + LJM716,16,1213.2,4.06494810847004,X-010
X.010.BY19.LJ16,BYL719 + LJM716,21,1318.2,4.4164713759625,X-010
X.010.CL57,CLR457,0,228.3,1,X-010
X.010.CL57,CLR457,3,340.3,1.48844308765809,X-010
X.010.CL57,CLR457,7,267.2,1.16964675098125,X-010
X.010.CL57,CLR457,10,319.5,1.39773222852159,X-010
X.010.CL57,CLR457,14,328.4,1.43654600959442,X-010
X.010.CL57,CLR457,16,283.1,1.23898822503271,X-010
X.010.CL57,CLR457,21,325.4,1.42346271260358,X-010
X.010.CL57,CLR457,26,305.2,1.33536851286524,X-010
X.010.CL57,CLR457,30,327.2,1.43131269079808,X-010
X.010.evus,everolimus,0,223.3,1,X-010
X.010.evus,everolimus,4,304.4,1.36156932679447,X-010
X.010.evus,everolimus,11,365.5,1.63397235844851,X-010
X.010.evus,everolimus,14,354.2,1.58359340169416,X-010
X.010.evus,everolimus,18,502.1,2.24297815425769,X-010
X.010.evus,everolimus,21,536,2.39411502452073,X-010
X.010.evus,everolimus,25,555.2,2.47971466785555,X-010
X.010.evus,everolimus,28,633.4,2.82835488185466,X-010
X.010.evus,everolimus,32,629.6,2.81141328577798,X-010
X.010.evus,everolimus,35,712.2,3.17967008470798,X-010
X.010.evus,everolimus,38,946.3,4.22336156932679,X-010
X.010.fiab,figitumumab,0,210.4,1,X-010
X.010.fiab,figitumumab,3,220.6,1.04824976348155,X-010
X.010.fiab,figitumumab,7,194.1,0.922894985808893,X-010
X.010.fiab,figitumumab,10,248.4,1.17975402081362,X-010
X.010.fiab,figitumumab,14,349.6,1.65846736045412,X-010
X.010.fiab,figitumumab,17,446.3,2.1158940397351,X-010
X.010.fiab,figitumumab,20,452.2,2.1438032166509,X-010
X.010.fiab,figitumumab,26,553.2,2.62157048249763,X-010
X.010.fiab,figitumumab,30,778.1,3.68543046357616,X-010
X.010.fiab,figitumumab,34,973.1,4.60785241248817,X-010
X.010.HD01,HDM201,0,225.6,1,X-010
X.010.HD01,HDM201,3,241.7,1.07105030891439,X-010
X.010.HD01,HDM201,7,234.3,1.03839364518976,X-010
X.010.HD01,HDM201,10,329.9,1.46028243601059,X-010
X.010.HD01,HDM201,14,338.8,1.49955869373345,X-010
X.010.HD01,HDM201,17,439.3,1.94307149161518,X-010
X.010.HD01,HDM201,20,462.5,2.04545454545455,X-010
X.010.HD01,HDM201,26,618.2,2.73256840247132,X-010
X.010.HD01,HDM201,30,771.6,3.40953221535746,X-010
X.010.HD01,HDM201,34,852.9,3.76831421006178,X-010
X.010.HD01,HDM201,37,974.3,4.30406001765225,X-010
X.010.HD01,HDM201,42,1120.9,4.95101500441306,X-010
X.010.HS90,HSP990,0,276.4,1,X-010
X.010.HS90,HSP990,3,347.4,1.25594808940159,X-010
X.010.HS90,HSP990,7,549.4,1.98413842826244,X-010
X.010.HS90,HSP990,10,907.7,3.27577505407354,X-010
X.010.HS90,HSP990,14,1334,4.81254506128335,X-010
X.010.IN80,INC280,0,211.9,1,X-010
X.010.IN80,INC280,3,222.8,1.05119774542039,X-010
X.010.IN80,INC280,7,353.3,1.66416157820573,X-010
X.010.IN80,INC280,10,298.6,1.40723344293095,X-010
X.010.IN80,INC280,14,630.7,2.96712071395021,X-010
X.010.IN80,INC280,16,521.5,2.45420385157351,X-010
X.010.IN80,INC280,21,864.3,4.0643494598403,X-010
X.010.IN80.trab,INC280 + trastuzumab,0,218.6,1,X-010
X.010.IN80.trab,INC280 + trastuzumab,4,223,1.0200364298725,X-010
X.010.IN80.trab,INC280 + trastuzumab,7,246.4,1.12659380692168,X-010
X.010.IN80.trab,INC280 + trastuzumab,11,281.8,1.28779599271403,X-010
X.010.IN80.trab,INC280 + trastuzumab,13,286.7,1.31010928961749,X-010
X.010.IN80.trab,INC280 + trastuzumab,18,313,1.42987249544627,X-010
X.010.IN80.trab,INC280 + trastuzumab,23,685.8,3.12750455373406,X-010
X.010.IN80.trab,INC280 + trastuzumab,27,875,3.98907103825137,X-010
X.010.IN80.trab,INC280 + trastuzumab,31,1175.6,5.35792349726776,X-010
X.010.LE11,LEE011,0,282.2,1,X-010
X.010.LE11,LEE011,7,298.2,1.05649717514124,X-010
X.010.LE11,LEE011,11,309.3,1.09569209039548,X-010
X.010.LE11,LEE011,14,285.4,1.01129943502825,X-010
X.010.LE11,LEE011,18,303.1,1.07379943502825,X-010
X.010.LE11,LEE011,21,328,1.16172316384181,X-010
X.010.LE11,LEE011,24,325.8,1.15395480225989,X-010
X.010.LE11,LEE011,30,357.1,1.26447740112994,X-010
X.010.LE11,LEE011,34,336.8,1.19279661016949,X-010
X.010.LE11,LEE011,38,390,1.38064971751412,X-010
X.010.LE11,LEE011,41,425.5,1.50600282485876,X-010
X.010.LE11,LEE011,46,425.9,1.50741525423729,X-010
X.010.LE11,LEE011,50,411.7,1.45727401129944,X-010
X.010.LE11,LEE011,55,551,1.94915254237288,X-010
X.010.LE11,LEE011,59,471,1.66666666666667,X-010
X.010.LE11,LEE011,63,497.4,1.75988700564972,X-010
X.010.LE11,LEE011,67,480.3,1.69950564971751,X-010
X.010.LE11,LEE011,70,405.2,1.43432203389831,X-010
X.010.LE11,LEE011,74,322.8,1.1433615819209,X-010
X.010.LE11,LEE011,77,315.2,1.11652542372881,X-010
X.010.LE11,LEE011,82,258.7,0.917019774011299,X-010
X.010.LE11,LEE011,88,238.5,0.84569209039548,X-010
X.010.LE11,LEE011,93,250.8,0.889124293785311,X-010
X.010.LE11,LEE011,98,245.2,0.869350282485876,X-010
X.010.LE11,LEE011,103,279.2,0.989406779661017,X-010
X.010.LE11,LEE011,108,380.3,1.34639830508475,X-010
X.010.LE11,LEE011,111,478.4,1.69279661016949,X-010
X.010.LE11.evus,LEE011 + everolimus,0,213.6,1,X-010
X.010.LE11.evus,LEE011 + everolimus,3,193.3,0.905405405405405,X-010
X.010.LE11.evus,LEE011 + everolimus,7,196.9,0.922180801491146,X-010
X.010.LE11.evus,LEE011 + everolimus,10,180.5,0.845759552656104,X-010
X.010.LE11.evus,LEE011 + everolimus,16,157.6,0.739049394221808,X-010
X.010.LE11.evus,LEE011 + everolimus,21,128.9,0.605312208760485,X-010
X.010.LE11.evus,LEE011 + everolimus,26,115.6,0.543336439888164,X-010
X.010.LE11.evus,LEE011 + everolimus,30,152.2,0.713886300093197,X-010
X.010.LE11.evus,LEE011 + everolimus,34,152.9,0.717148182665424,X-010
X.010.LE11.evus,LEE011 + everolimus,37,144.5,0.678005591798695,X-010
X.010.LE11.evus,LEE011 + everolimus,44,132.4,0.621621621621622,X-010
X.010.LE11.evus,LEE011 + everolimus,48,161,0.754892823858341,X-010
X.010.LE11.evus,LEE011 + everolimus,52,123.3,0.579217148182665,X-010
X.010.LE11.evus,LEE011 + everolimus,58,138.6,0.650512581547064,X-010
X.010.LE11.evus,LEE011 + everolimus,63,164.8,0.77260018639329,X-010
X.010.LE11.evus,LEE011 + everolimus,66,143.7,0.674277726001864,X-010
X.010.LE11.evus,LEE011 + everolimus,69,168.5,0.789841565703635,X-010
X.010.LE11.evus,LEE011 + everolimus,72,169,0.792171481826654,X-010
X.010.LE11.evus,LEE011 + everolimus,77,148.8,0.698042870456664,X-010
X.010.LE11.evus,LEE011 + everolimus,80,171.6,0.804287045666356,X-010
X.010.LE11.evus,LEE011 + everolimus,84,184.8,0.865796831314073,X-010
X.010.LE11.evus,LEE011 + everolimus,87,188.4,0.882572227399814,X-010
X.010.LE11.evus,LEE011 + everolimus,91,144.2,0.676607642124883,X-010
X.010.LE11.evus,LEE011 + everolimus,95,143.8,0.674743709226468,X-010
X.010.LE11.evus,LEE011 + everolimus,101,137.9,0.647250698974837,X-010
X.010.LE11.evus,LEE011 + everolimus,108,169.9,0.796365330848089,X-010
X.010.LE11.evus,LEE011 + everolimus,112,131.9,0.619291705498602,X-010
X.010.LE11.evus,LEE011 + everolimus,118,161.3,0.756290773532153,X-010
X.010.LJ16,LJM716,0,286.6,1,X-010
X.010.LJ16,LJM716,3,426.8,1.4874826147427,X-010
X.010.LJ16,LJM716,7,785.6,2.73504867872045,X-010
X.010.LJ16,LJM716,10,832.6,2.89847009735744,X-010
X.010.LJ16,LJM716,14,997.7,3.47253129346314,X-010
X.010.LJ16,LJM716,16,891,3.10152990264256,X-010
X.010.LJ16,LJM716,21,1171.5,4.07684283727399,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,0,210.4,1,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,3,283.5,1.34578997161779,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,7,309.6,1.46925260170293,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,10,365.5,1.73368022705771,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,14,442.3,2.09697256385998,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,16,365.5,1.73368022705771,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,21,610.1,2.89072847682119,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,26,600,2.84295175023652,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,30,616.6,2.92147587511826,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,34,660.2,3.12771996215705,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,37,716.5,3.39403973509934,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,44,1271.4,6.01892147587512,X-010
X.010.LJ16.trab,LJM716 + trastuzumab,48,1727.3,8.17549668874172,X-010
X.010.LL71,LLM871,0,223.2,1,X-010
X.010.LL71,LLM871,3,245.3,1.0985727029438,X-010
X.010.LL71,LLM871,7,272,1.21766280107047,X-010
X.010.LL71,LLM871,10,267.5,1.19759143621766,X-010
X.010.LL71,LLM871,14,291.8,1.30597680642284,X-010
X.010.LL71,LLM871,17,294.7,1.31891168599465,X-010
X.010.LL71,LLM871,20,178.9,0.802408563782337,X-010
X.010.LL71,LLM871,26,39,0.178412132024978,X-010
X.010.LL71,LLM871,30,0,0.00446030330062444,X-010
X.010.LL71,LLM871,34,0,0.00446030330062444,X-010
X.010.LL71,LLM871,37,0,0.00446030330062444,X-010
X.010.LL71,LLM871,42,0,0.00446030330062444,X-010
X.010.LL71,LLM871,51,0,0.00446030330062444,X-010
X.010.LL71,LLM871,55,0,0.00446030330062444,X-010
X.010.LL71,LLM871,59,0,0.00446030330062444,X-010
X.010.LL71,LLM871,63,22.7,0.105709188224799,X-010
X.010.LL71,LLM871,66,59,0.267618198037467,X-010
X.010.LL71,LLM871,70,130.1,0.584745762711864,X-010
X.010.LL71,LLM871,73,164.3,0.73728813559322,X-010
X.010.LL71,LLM871,78,123.7,0.556199821587868,X-010
X.010.LL71,LLM871,84,128.1,0.575825156110616,X-010
X.010.LL71,LLM871,89,173.1,0.776538804638715,X-010
X.010.LL71,LLM871,94,167.5,0.751561106155219,X-010
X.010.LL71,LLM871,99,198.3,0.888938447814452,X-010
X.010.LL71,LLM871,104,205.8,0.922390722569135,X-010
X.010.LL71,LLM871,107,247.4,1.10793933987511,X-010
X.010.LL71,LLM871,115,282.8,1.26583407671722,X-010
X.010.LL71,LLM871,125,238.1,1.0664585191793,X-010
X.010.LL71,LLM871,129,247.6,1.10883140053524,X-010
X.010.LL71,LLM871,132,223.8,1.00267618198037,X-010
X.010.LL71,LLM871,139,301.2,1.34790365744871,X-010
X.010.LL71,LLM871,147,532,2.37734165923283,X-010
X.010.LL71,LLM871,155,1033.3,4.61329170383586,X-010
X.010.trab,trastuzumab,0,200.3,1,X-010
X.010.trab,trastuzumab,4,211.3,1.05464480874317,X-010
X.010.trab,trastuzumab,7,269.6,1.34426229508197,X-010
X.010.trab,trastuzumab,11,288.4,1.43765524093393,X-010
X.010.trab,trastuzumab,14,379.2,1.88872329855936,X-010
X.010.trab,trastuzumab,18,563.5,2.80427223050174,X-010
X.010.trab,trastuzumab,21,511.2,2.5444610034774,X-010
X.010.trab,trastuzumab,24,599.7,2.98410332836562,X-010
X.010.trab,trastuzumab,30,750.9,3.73522106308992,X-010
X.010.trab,trastuzumab,34,905.9,4.50521609538003,X-010
X.010.trab,trastuzumab,38,991.2,4.92896174863388,X-010
X.010.trab,trastuzumab,41,1126,5.59860904123199,X-010
X.010.trab,trastuzumab,46,1469.3,7.30402384500745,X-010
X.010.uned,untreated,0,250.4,1,X-010
X.010.uned,untreated,3,281,1.12171837708831,X-010
X.010.uned,untreated,6,313.1,1.24940334128878,X-010
X.010.uned,untreated,9,344.1,1.37271280827367,X-010
X.010.uned,untreated,12,305,1.21718377088305,X-010
X.010.uned,untreated,15,447.2,1.78281622911694,X-010
X.010.uned,untreated,19,559.9,2.23110580747812,X-010
X.010.uned,untreated,24,862.1,3.43317422434368,X-010
X.010.uned,untreated,28,1115.5,4.44112967382657,X-010
X.010.uned,untreated,33,1712.6,6.81622911694511,X-010
X.011.BG98,BGJ398,0,200.5,1,X-011
X.011.BG98,BGJ398,2,196.6,0.980645161290323,X-011
X.011.BG98,BGJ398,6,263.6,1.31315136476427,X-011
X.011.BG98,BGJ398,9,337.2,1.67841191066998,X-011
X.011.BG98,BGJ398,13,368.8,1.83523573200993,X-011
X.011.BG98,BGJ398,16,432,2.14888337468983,X-011
X.011.BG98,BGJ398,20,567.3,2.82034739454094,X-011
X.011.BG98,BGJ398,24,787.2,3.91166253101737,X-011
X.011.biib,binimetinib,0,215.7,1,X-011
X.011.biib,binimetinib,2,161.2,0.748500230733733,X-011
X.011.biib,binimetinib,8,229,1.0613751730503,X-011
X.011.biib,binimetinib,13,379,1.75357637286571,X-011
X.011.biib,binimetinib,16,380.3,1.75957544993078,X-011
X.011.biib,binimetinib,19,360.9,1.67005076142132,X-011
X.011.biib,binimetinib,22,395.7,1.8306414397785,X-011
X.011.biib,binimetinib,27,403,1.86432856483618,X-011
X.011.biib,binimetinib,30,498.6,2.30549146285187,X-011
X.011.biib,binimetinib,34,385.6,1.78403322565759,X-011
X.011.biib,binimetinib,37,430.3,1.99030918320258,X-011
X.011.biib,binimetinib,41,482,2.22888786340563,X-011
X.011.biib,binimetinib,45,613.2,2.83433317951084,X-011
X.011.biib,binimetinib,51,491.5,2.27272727272727,X-011
X.011.biib,binimetinib,58,719.8,3.32625749884633,X-011
X.011.biib,binimetinib,62,575.5,2.6603599446239,X-011
X.011.biib,binimetinib,68,686.9,3.17443470235348,X-011
X.011.BK20,BKM120,0,201.7,1,X-011
X.011.BK20,BKM120,3,216.1,1.07104094721263,X-011
X.011.BK20,BKM120,8,275.5,1.36408485446473,X-011
X.011.BK20,BKM120,12,345.1,1.7074494326591,X-011
X.011.BK20,BKM120,17,382.8,1.89343857918106,X-011
X.011.BK20,BKM120,21,495.8,2.45091267883572,X-011
X.011.BK20,BKM120,25,594.8,2.93931919092255,X-011
X.011.BK20,BKM120,29,678.1,3.35027133695116,X-011
X.011.BK20,BKM120,32,799.6,3.94967932905772,X-011
X.011.BK20,BKM120,36,854.7,4.22150962012827,X-011
X.011.BK20,BKM120,39,875,4.32165762210163,X-011
X.011.BK20,BKM120,44,1057,5.21953626048347,X-011
X.011.BK20,BKM120,50,1229.6,6.07104094721263,X-011
X.011.BK20,BKM120,55,1123.8,5.54908732116428,X-011
X.011.BK20,BKM120,60,1408.3,6.95263936852491,X-011
X.011.BY19,BYL719,0,202.4,1,X-011
X.011.BY19,BYL719,3,247,1.21927236971485,X-011
X.011.BY19,BYL719,8,267.4,1.31956735496558,X-011
X.011.BY19,BYL719,12,418.7,2.06342182890855,X-011
X.011.BY19,BYL719,17,434.4,2.14060963618486,X-011
X.011.BY19,BYL719,21,510.1,2.51278269419862,X-011
X.011.BY19,BYL719,25,572,2.81710914454277,X-011
X.011.BY19,BYL719,29,708.8,3.48967551622419,X-011
X.011.BY19,BYL719,32,718.5,3.53736479842675,X-011
X.011.BY19,BYL719,36,833.5,4.10275319567355,X-011
X.011.BY19,BYL719,39,934.7,4.60029498525074,X-011
X.011.BY19,BYL719,44,940.6,4.62930186823992,X-011
X.011.BY19,BYL719,50,1022.2,5.03048180924287,X-011
X.011.BY19,BYL719,55,1275.6,6.27630285152409,X-011
X.011.BY19,BYL719,60,1264.9,6.22369714847591,X-011
X.011.BY19.HS90,BYL719 + HSP990,0,235.7,1,X-011
X.011.BY19.HS90,BYL719 + HSP990,5,217.5,0.923109421208281,X-011
X.011.BY19.HS90,BYL719 + HSP990,9,273.4,1.15927334178285,X-011
X.011.BY19.HS90,BYL719 + HSP990,15,315.6,1.3375580904098,X-011
X.011.BY19.HS90,BYL719 + HSP990,20,323.3,1.37008871989861,X-011
X.011.BY19.HS90,BYL719 + HSP990,23,444,1.88001689902831,X-011
X.011.BY19.HS90,BYL719 + HSP990,29,463.2,1.96113223489649,X-011
X.011.BY19.HS90,BYL719 + HSP990,34,551.9,2.33586818757921,X-011
X.011.BY19.HS90,BYL719 + HSP990,37,695.4,2.94212082805239,X-011
X.011.BY19.HS90,BYL719 + HSP990,41,568.1,2.404309252218,X-011
X.011.BY19.HS90,BYL719 + HSP990,44,442.4,1.87325728770596,X-011
X.011.BY19.HS90,BYL719 + HSP990,48,693.4,2.93367131389945,X-011
X.011.BY19.HS90,BYL719 + HSP990,52,632.1,2.67469370511196,X-011
X.011.BY19.HS90,BYL719 + HSP990,58,634.3,2.68398817068019,X-011
X.011.BY19.HS90,BYL719 + HSP990,65,698.5,2.95521757498944,X-011
X.011.BY19.HS90,BYL719 + HSP990,69,1002.9,4.24123362906633,X-011
X.011.BY19.LJ16,BYL719 + LJM716,0,222.8,1,X-011
X.011.BY19.LJ16,BYL719 + LJM716,4,200.3,0.899463806970509,X-011
X.011.BY19.LJ16,BYL719 + LJM716,7,284.9,1.27747989276139,X-011
X.011.BY19.LJ16,BYL719 + LJM716,11,245.8,1.10277033065237,X-011
X.011.BY19.LJ16,BYL719 + LJM716,14,253.4,1.13672922252011,X-011
X.011.BY19.LJ16,BYL719 + LJM716,18,307.3,1.37756925826631,X-011
X.011.BY19.LJ16,BYL719 + LJM716,21,313.4,1.40482573726542,X-011
X.011.BY19.LJ16,BYL719 + LJM716,25,265.2,1.18945487042002,X-011
X.011.CL57,CLR457,0,203,1,X-011
X.011.CL57,CLR457,6,200.7,0.988725490196078,X-011
X.011.CL57,CLR457,9,191,0.941176470588235,X-011
X.011.CL57,CLR457,13,156.4,0.77156862745098,X-011
X.011.CL57,CLR457,16,163.6,0.806862745098039,X-011
X.011.CL57,CLR457,20,182.8,0.900980392156863,X-011
X.011.CL57,CLR457,23,204.7,1.00833333333333,X-011
X.011.CL57,CLR457,27,221.3,1.08970588235294,X-011
X.011.CL57,CLR457,30,165.8,0.81764705882353,X-011
X.011.evus,everolimus,0,225.3,1,X-011
X.011.evus,everolimus,4,246.1,1.09191338930623,X-011
X.011.evus,everolimus,7,281.6,1.24878479893946,X-011
X.011.evus,everolimus,11,330.8,1.46619531595228,X-011
X.011.evus,everolimus,14,324.5,1.43835616438356,X-011
X.011.evus,everolimus,18,330.2,1.46354396818383,X-011
X.011.evus,everolimus,21,382.2,1.6933274414494,X-011
X.011.evus,everolimus,25,367.3,1.62748563853292,X-011
X.011.evus,everolimus,29,445.4,1.97260273972603,X-011
X.011.fiab,figitumumab,0,202.7,1,X-011
X.011.fiab,figitumumab,5,226.1,1.11487481590574,X-011
X.011.fiab,figitumumab,8,244.8,1.206676485027,X-011
X.011.fiab,figitumumab,12,293.9,1.44771723122239,X-011
X.011.fiab,figitumumab,16,361.2,1.77810505645557,X-011
X.011.fiab,figitumumab,19,410.6,2.02061855670103,X-011
X.011.fiab,figitumumab,22,473.9,2.33136966126657,X-011
X.011.fiab,figitumumab,26,571.1,2.80854197349043,X-011
X.011.HD01,HDM201,0,224.1,1,X-011
X.011.HD01,HDM201,5,310.5,1.38382940915149,X-011
X.011.HD01,HDM201,8,345.2,1.53798311861395,X-011
X.011.HD01,HDM201,12,382.2,1.70235450910706,X-011
X.011.HD01,HDM201,16,399,1.77698800533096,X-011
X.011.HD01,HDM201,19,455.1,2.02621057307863,X-011
X.011.HD01,HDM201,22,486,2.16348289649045,X-011
