id,drug_id,model_id,response_type,value
14132,42,2827,best.average.response,60.1984
14133,42,2827,slope,88.4966
14134,42,2827,AUC,621.4690
14135,42,2827,survival,21.0000
14136,32,2828,mRECIST,CR
14137,32,2828,best.average.response,-73.7247
14138,32,2828,slope,-81.6032
14139,32,2828,AUC,69.6729
14140,32,2828,survival,181.0000
14141,33,2829,mRECIST,PR
14142,33,2829,best.average.response,-32.1543
14143,33,2829,slope,15.0874
14144,33,2829,AUC,297.3073
14145,33,2829,survival,55.0000
14146,58,2830,mRECIST,PD
14147,58,2830,best.average.response,50.9415
14148,58,2830,slope,88.4134
14149,58,2830,AUC,541.6346
14150,58,2830,survival,13.0000
14151,59,2831,mRECIST,PD
14152,59,2831,best.average.response,88.0585
14153,59,2831,slope,88.3857
14154,59,2831,AUC,555.7400
14155,59,2831,survival,20.0000
14156,16,2832,mRECIST,PD
14157,16,2832,best.average.response,59.7745
14158,16,2832,slope,88.4632
14159,16,2832,AUC,574.6048
14160,16,2832,survival,21.0000
14161,1,2833,mRECIST,SD
14162,1,2833,best.average.response,-5.5029
14163,1,2833,slope,86.8982
14164,1,2833,AUC,426.9902
14165,1,2833,survival,32.0000
14166,2,2834,mRECIST,PD
14167,2,2834,best.average.response,46.8880
14168,2,2834,slope,84.0231
14169,2,2834,AUC,364.8194
14170,2,2834,survival,32.0000
14171,3,2835,mRECIST,PD
14172,3,2835,best.average.response,46.6614
14173,3,2835,slope,88.0781
14174,3,2835,AUC,609.9735
14175,3,2835,survival,30.0000
14176,4,2836,mRECIST,PD
14177,4,2836,best.average.response,164.5804
14178,4,2836,slope,88.7336
14179,4,2836,AUC,834.9773
14180,4,2836,survival,30.0000
14181,5,2837,mRECIST,SD
14182,5,2837,best.average.response,-5.1595
14183,5,2837,slope,81.6436
14184,5,2837,AUC,314.9674
14185,5,2837,survival,34.0000
14186,6,2838,mRECIST,PD
14187,6,2838,best.average.response,34.4218
14188,6,2838,slope,87.0013
14189,6,2838,AUC,425.0569
14190,6,2838,survival,27.0000
14191,7,2839,mRECIST,PD
14192,7,2839,best.average.response,69.7792
14193,7,2839,slope,88.3890
14194,7,2839,AUC,686.3489
14195,7,2839,survival,32.0000
14196,8,2840,mRECIST,PD
14197,8,2840,best.average.response,75.6116
14198,8,2840,slope,87.3412
14199,8,2840,AUC,562.9189
14200,8,2840,survival,32.0000
14201,9,2841,mRECIST,PD
14202,9,2841,best.average.response,72.6599
14203,9,2841,slope,88.0518
14204,9,2841,AUC,595.9981
14205,9,2841,survival,29.0000
14206,10,2842,mRECIST,PD
14207,10,2842,best.average.response,68.2277
14208,10,2842,slope,88.1112
14209,10,2842,AUC,696.5140
14210,10,2842,survival,30.0000
14211,11,2843,mRECIST,SD
14212,11,2843,best.average.response,8.1148
14213,11,2843,slope,79.3118
14214,11,2843,AUC,275.9173
14215,11,2843,survival,32.0000
14216,12,2844,mRECIST,SD
14217,12,2844,best.average.response,-13.2593
14218,12,2844,slope,-48.8651
14219,12,2844,AUC,173.6318
14220,12,2844,survival,115.0000
14221,13,2845,mRECIST,PD
14222,13,2845,best.average.response,79.2089
14223,13,2845,slope,86.7781
14224,13,2845,AUC,508.4203
14225,13,2845,survival,30.0000
14226,14,2846,mRECIST,PD
14227,14,2846,best.average.response,32.5107
14228,14,2846,slope,88.4318
14229,14,2846,AUC,609.2078
14230,14,2846,survival,29.0000
14231,15,2847,mRECIST,PD
14232,15,2847,best.average.response,70.8228
14233,15,2847,slope,88.7344
14234,15,2847,AUC,741.2412
14235,15,2847,survival,30.0000
14236,16,2848,mRECIST,PD
14237,16,2848,best.average.response,56.1221
14238,16,2848,slope,86.7069
14239,16,2848,AUC,474.4030
14240,16,2848,survival,33.0000
14241,17,2849,mRECIST,PD
14242,17,2849,best.average.response,128.6801
14243,17,2849,slope,89.1108
14244,17,2849,AUC,721.4519
14245,17,2849,survival,18.0000
14246,18,2850,mRECIST,PD
14247,18,2850,best.average.response,75.6362
14248,18,2850,slope,88.9282
14249,18,2850,AUC,621.8615
14250,18,2850,survival,13.0000
14251,1,2851,mRECIST,PD
14252,1,2851,best.average.response,54.4090
14253,1,2851,slope,86.4240
14254,1,2851,AUC,594.9143
14255,1,2851,survival,42.0000
14256,2,2852,mRECIST,SD
14257,2,2852,best.average.response,-12.7155
14258,2,2852,slope,85.7701
14259,2,2852,AUC,361.7940
14260,2,2852,survival,42.0000
14261,19,2853,mRECIST,SD
14262,19,2853,best.average.response,-16.5358
14263,19,2853,slope,80.4058
14264,19,2853,AUC,428.0673
14265,19,2853,survival,55.0000
14266,20,2854,mRECIST,SD
14267,20,2854,best.average.response,20.2520
14268,20,2854,slope,70.6096
14269,20,2854,AUC,232.7160
14270,20,2854,survival,50.0000
14271,21,2855,mRECIST,SD
14272,21,2855,best.average.response,-12.4687
14273,21,2855,slope,64.0170
14274,21,2855,AUC,249.8492
14275,21,2855,survival,102.0000
14276,22,2856,mRECIST,PR
14277,22,2856,best.average.response,-41.2046
14278,22,2856,slope,-66.9085
14279,22,2856,AUC,61.7988
14280,22,2856,survival,42.0000
14281,23,2857,mRECIST,PD
14282,23,2857,best.average.response,25.8621
14283,23,2857,slope,87.5494
14284,23,2857,AUC,392.9095
14285,23,2857,survival,21.0000
14286,4,2858,mRECIST,PD
14287,4,2858,best.average.response,45.3983
14288,4,2858,slope,88.2689
14289,4,2858,AUC,519.1450
14290,4,2858,survival,20.0000
14291,24,2859,mRECIST,PD
14292,24,2859,best.average.response,208.3809
14293,24,2859,slope,89.3556
14294,24,2859,AUC,882.1923
14295,24,2859,survival,13.0000
14296,5,2860,mRECIST,SD
14297,5,2860,best.average.response,-9.9903
14298,5,2860,slope,74.5470
14299,5,2860,AUC,384.5417
14300,5,2860,survival,60.0000
14301,25,2861,mRECIST,PR
14302,25,2861,best.average.response,-65.0811
14303,25,2861,slope,-75.8916
14304,25,2861,AUC,85.3678
14305,25,2861,survival,88.0000
14306,26,2862,mRECIST,SD
14307,26,2862,best.average.response,0.0994
14308,26,2862,slope,27.4454
14309,26,2862,AUC,184.8568
14310,26,2862,survival,82.0000
14311,27,2863,mRECIST,SD
14312,27,2863,best.average.response,-8.0407
14313,27,2863,slope,79.1043
14314,27,2863,AUC,331.5138
14315,27,2863,survival,47.0000
14316,28,2864,mRECIST,PD
14317,28,2864,best.average.response,26.6838
14318,28,2864,slope,87.8818
14319,28,2864,AUC,572.7411
14320,28,2864,survival,28.0000
14321,29,2865,mRECIST,CR
14322,29,2865,best.average.response,-71.6220
14323,29,2865,slope,-69.0372
14324,29,2865,AUC,46.1342
14325,29,2865,survival,98.0000
14326,11,2866,mRECIST,PD
14327,11,2866,best.average.response,142.6082
14328,11,2866,slope,89.0035
14329,11,2866,AUC,673.1500
14330,11,2866,survival,17.0000
14331,30,2867,mRECIST,PD
14332,30,2867,best.average.response,123.0154
14333,30,2867,slope,89.0461
14334,30,2867,AUC,598.0707
14335,30,2867,survival,14.0000
14336,31,2868,mRECIST,PD
14337,31,2868,best.average.response,66.9059
14338,31,2868,slope,88.8610
14339,31,2868,AUC,621.9275
14340,31,2868,survival,20.0000
14341,32,2869,mRECIST,PD
14342,32,2869,best.average.response,20.6471
14343,32,2869,slope,87.9894
14344,32,2869,AUC,337.3222
14345,32,2869,survival,18.0000
14346,33,2870,mRECIST,SD
14347,33,2870,best.average.response,3.8662
14348,33,2870,slope,-30.7940
14349,33,2870,AUC,251.9000
14350,33,2870,survival,105.0000
14351,16,2871,mRECIST,PD
14352,16,2871,best.average.response,12.2822
14353,16,2871,slope,87.1003
14354,16,2871,AUC,441.0880
14355,16,2871,survival,25.0000
14356,18,2872,mRECIST,PD
14357,18,2872,best.average.response,43.0250
14358,18,2872,slope,86.4395
14359,18,2872,AUC,663.7010
14360,18,2872,survival,49.0000
14361,1,2873,mRECIST,SD
14362,1,2873,best.average.response,3.4902
14363,1,2873,slope,83.2620
14364,1,2873,AUC,440.0854
14365,1,2873,survival,48.0000
14366,2,2874,mRECIST,PR
14367,2,2874,best.average.response,-25.2688
14368,2,2874,slope,-61.6798
14369,2,2874,AUC,143.7973
14370,2,2874,survival,147.0000
14371,20,2875,mRECIST,SD
14372,20,2875,best.average.response,26.9224
14373,20,2875,slope,61.3098
14374,20,2875,AUC,314.4625
14375,20,2875,survival,225.0000
14376,60,2876,mRECIST,SD
14377,60,2876,best.average.response,-27.7765
14378,60,2876,slope,-67.8873
14379,60,2876,AUC,193.1647
14380,60,2876,survival,89.0000
14381,22,2877,mRECIST,SD
14382,22,2877,best.average.response,11.1464
14383,22,2877,slope,80.1089
14384,22,2877,AUC,383.9088
14385,22,2877,survival,34.0000
14386,61,2878,mRECIST,SD
14387,61,2878,best.average.response,-22.7402
14388,61,2878,slope,-58.0471
14389,61,2878,AUC,167.1644
14390,61,2878,survival,138.0000
14391,26,2879,mRECIST,SD
14392,26,2879,best.average.response,-10.9315
14393,26,2879,slope,8.9687
14394,26,2879,AUC,196.5208
14395,26,2879,survival,156.0000
14396,27,2880,mRECIST,PD
14397,27,2880,best.average.response,34.2275
14398,27,2880,slope,85.8570
14399,27,2880,AUC,720.7500
14400,27,2880,survival,66.0000
14401,28,2881,mRECIST,SD
14402,28,2881,best.average.response,-11.3967
14403,28,2881,slope,67.8905
14404,28,2881,AUC,262.3362
14405,28,2881,survival,69.0000
14406,62,2882,mRECIST,NA
14407,62,2882,best.average.response,NA
14408,62,2882,slope,-83.0535
14409,62,2882,AUC,218.9600
14410,62,2882,survival,5.0000
14411,53,2883,mRECIST,SD
14412,53,2883,best.average.response,-7.6720
14413,53,2883,slope,-42.6287
14414,53,2883,AUC,216.0603
14415,53,2883,survival,65.0000
14416,56,2884,mRECIST,SD
14417,56,2884,best.average.response,19.8379
14418,56,2884,slope,85.0633
14419,56,2884,AUC,419.5000
14420,56,2884,survival,43.0000
14421,57,2885,mRECIST,SD
14422,57,2885,best.average.response,11.3080
14423,57,2885,slope,71.1992
14424,57,2885,AUC,414.4864
14425,57,2885,survival,80.0000
14426,18,2886,mRECIST,PD
14427,18,2886,best.average.response,38.4998
14428,18,2886,slope,87.4783
14429,18,2886,AUC,544.1044
14430,18,2886,survival,34.0000
14431,1,2887,mRECIST,SD
14432,1,2887,best.average.response,14.0296
14433,1,2887,slope,19.9823
14434,1,2887,AUC,247.4825
14435,1,2887,survival,105.0000
14436,2,2888,mRECIST,SD
14437,2,2888,best.average.response,-3.7131
14438,2,2888,slope,-15.9635
14439,2,2888,AUC,265.3297
14440,2,2888,survival,107.0000
14441,20,2889,mRECIST,SD
14442,20,2889,best.average.response,5.1112
14443,20,2889,slope,66.7428
14444,20,2889,AUC,306.1720
14445,20,2889,survival,175.0000
14446,60,2890,mRECIST,SD
14447,60,2890,best.average.response,29.8704
14448,60,2890,slope,81.3958
14449,60,2890,AUC,374.7395
14450,60,2890,survival,19.0000
14451,22,2891,mRECIST,PR
14452,22,2891,best.average.response,-56.3447
14453,22,2891,slope,-73.5195
14454,22,2891,AUC,86.4237
14455,22,2891,survival,111.0000
14456,5,2892,mRECIST,SD
14457,5,2892,best.average.response,-2.4454
14458,5,2892,slope,11.6607
14459,5,2892,AUC,209.2348
14460,5,2892,survival,23.0000
14461,61,2893,mRECIST,SD
14462,61,2893,best.average.response,21.2957
14463,61,2893,slope,78.7785
14464,61,2893,AUC,416.6728
14465,61,2893,survival,46.0000
14466,46,2894,mRECIST,PD
14467,46,2894,best.average.response,27.3614
14468,46,2894,slope,87.3129
14469,46,2894,AUC,613.7441
14470,46,2894,survival,34.0000
14471,26,2895,mRECIST,PD
14472,26,2895,best.average.response,38.2812
14473,26,2895,slope,87.5973
14474,26,2895,AUC,676.3735
14475,26,2895,survival,34.0000
14476,27,2896,mRECIST,PD
14477,27,2896,best.average.response,47.5059
14478,27,2896,slope,87.4204
14479,27,2896,AUC,749.8095
14480,27,2896,survival,42.0000
14481,28,2897,mRECIST,PD
14482,28,2897,best.average.response,71.3919
14483,28,2897,slope,87.4170
14484,28,2897,AUC,576.8774
14485,28,2897,survival,31.0000
14486,62,2898,mRECIST,SD
14487,62,2898,best.average.response,8.9102
14488,62,2898,slope,85.9277
14489,62,2898,AUC,479.5355
14490,62,2898,survival,31.0000
14491,11,2899,mRECIST,SD
14492,11,2899,best.average.response,8.0161
14493,11,2899,slope,83.1765
14494,11,2899,AUC,511.4559
14495,11,2899,survival,78.0000
14496,53,2900,mRECIST,SD
14497,53,2900,best.average.response,26.5754
14498,53,2900,slope,81.5859
14499,53,2900,AUC,409.1520
14500,53,2900,survival,51.0000
14501,56,2901,mRECIST,SD
14502,56,2901,best.average.response,6.0930
14503,56,2901,slope,84.7746
14504,56,2901,AUC,457.2567
14505,56,2901,survival,45.0000
14506,57,2902,mRECIST,PD
14507,57,2902,best.average.response,17.0547
14508,57,2902,slope,84.9190
14509,57,2902,AUC,462.1539
14510,57,2902,survival,38.0000
14511,32,2903,mRECIST,PD
14512,32,2903,best.average.response,24.8600
14513,32,2903,slope,87.6102
14514,32,2903,AUC,591.7191
14515,32,2903,survival,34.0000
14516,59,2904,mRECIST,PD
14517,59,2904,best.average.response,26.0106
14518,59,2904,slope,87.0333
14519,59,2904,AUC,623.1476
14520,59,2904,survival,42.0000
14521,16,2905,mRECIST,PD
14522,16,2905,best.average.response,134.9043
14523,16,2905,slope,88.3510
14524,16,2905,AUC,1003.9032
14525,16,2905,survival,47.0000
14526,18,2906,mRECIST,CR
14527,18,2906,best.average.response,-92.0229
14528,18,2906,slope,-77.9293
14529,18,2906,AUC,8.7791
14530,18,2906,survival,55.0000
14531,1,2907,mRECIST,PR
14532,1,2907,best.average.response,-45.7897
14533,1,2907,slope,-18.6770
14534,1,2907,AUC,152.2263
14535,1,2907,survival,97.0000
14536,2,2908,mRECIST,PR
14537,2,2908,best.average.response,-48.1959
14538,2,2908,slope,-22.8718
14539,2,2908,AUC,156.7661
14540,2,2908,survival,110.0000
14541,19,2909,mRECIST,PR
14542,19,2909,best.average.response,-65.5442
14543,19,2909,slope,-74.2417
14544,19,2909,AUC,65.9551
14545,19,2909,survival,131.0000
14546,20,2910,mRECIST,PR
14547,20,2910,best.average.response,-68.7213
14548,20,2910,slope,-75.7484
14549,20,2910,AUC,61.8138
14550,20,2910,survival,134.0000
14551,21,2911,mRECIST,PR
14552,21,2911,best.average.response,-66.3752
14553,21,2911,slope,-78.5134
14554,21,2911,AUC,86.5603
14555,21,2911,survival,141.0000
14556,22,2912,mRECIST,PR
14557,22,2912,best.average.response,-72.4749
14558,22,2912,slope,-81.6095
14559,22,2912,AUC,50.4528
14560,22,2912,survival,36.0000
14561,23,2913,mRECIST,SD
14562,23,2913,best.average.response,-32.9679
14563,23,2913,slope,-15.5659
14564,23,2913,AUC,227.0242
14565,23,2913,survival,128.0000
14566,4,2914,mRECIST,PR
14567,4,2914,best.average.response,-53.5061
14568,4,2914,slope,-69.3975
14569,4,2914,AUC,103.1422
14570,4,2914,survival,134.0000
14571,24,2915,mRECIST,PR
14572,24,2915,best.average.response,-79.8389
14573,24,2915,slope,-82.5702
14574,24,2915,AUC,32.7426
14575,24,2915,survival,34.0000
14576,5,2916,mRECIST,SD
14577,5,2916,best.average.response,-18.5446
14578,5,2916,slope,59.0450
14579,5,2916,AUC,157.6518
14580,5,2916,survival,111.0000
14581,25,2917,mRECIST,PR
14582,25,2917,best.average.response,-56.2458
14583,25,2917,slope,-82.0492
14584,25,2917,AUC,87.4160
14585,25,2917,survival,25.0000
14586,26,2918,mRECIST,SD
14587,26,2918,best.average.response,-41.6983
14588,26,2918,slope,-57.5452
14589,26,2918,AUC,117.6179
14590,26,2918,survival,53.0000
14591,27,2919,mRECIST,PR
14592,27,2919,best.average.response,-35.7920
14593,27,2919,slope,-72.1467
14594,27,2919,AUC,172.8482
14595,27,2919,survival,28.0000
14596,28,2920,mRECIST,PR
14597,28,2920,best.average.response,-43.4962
14598,28,2920,slope,-2.1993
14599,28,2920,AUC,130.3711
14600,28,2920,survival,111.0000
14601,29,2921,mRECIST,CR
14602,29,2921,best.average.response,-88.2236
14603,29,2921,slope,-80.6052
14604,29,2921,AUC,22.2479
14605,29,2921,survival,48.0000
14606,11,2922,mRECIST,PR
14607,11,2922,best.average.response,-41.3478
14608,11,2922,slope,75.9833
14609,11,2922,AUC,284.1158
14610,11,2922,survival,81.0000
14611,31,2923,mRECIST,PR
14612,31,2923,best.average.response,-51.0407
14613,31,2923,slope,-41.2072
14614,31,2923,AUC,154.0789
14615,31,2923,survival,38.0000
14616,32,2924,mRECIST,PR
14617,32,2924,best.average.response,-41.6025
14618,32,2924,slope,69.2314
14619,32,2924,AUC,213.4870
14620,32,2924,survival,50.0000
14621,33,2925,mRECIST,PR
14622,33,2925,best.average.response,-41.6854
14623,33,2925,slope,-59.3833
14624,33,2925,AUC,125.0914
14625,33,2925,survival,119.0000
14626,16,2926,mRECIST,SD
14627,16,2926,best.average.response,-13.2396
14628,16,2926,slope,86.4651
14629,16,2926,AUC,446.6256
14630,16,2926,survival,39.0000
14631,20,2927,mRECIST,NA
14632,20,2927,best.average.response,NA
14633,20,2927,slope,78.9272
14634,20,2927,AUC,235.5833
14635,20,2927,survival,12.0000
14636,60,2928,mRECIST,SD
14637,60,2928,best.average.response,-3.2401
14638,60,2928,slope,27.8907
14639,60,2928,AUC,206.8794
14640,60,2928,survival,34.0000
14641,22,2929,mRECIST,PR
14642,22,2929,best.average.response,-54.2356
14643,22,2929,slope,-82.1507
14644,22,2929,AUC,99.5089
14645,22,2929,survival,28.0000
14646,61,2930,mRECIST,PR
14647,61,2930,best.average.response,-35.5602
14648,61,2930,slope,-78.4621
14649,61,2930,AUC,121.2315
14650,61,2930,survival,27.0000
14651,27,2931,mRECIST,SD
14652,27,2931,best.average.response,2.8109
14653,27,2931,slope,64.5222
14654,27,2931,AUC,246.0426
14655,27,2931,survival,27.0000
14656,53,2932,mRECIST,PR
14657,53,2932,best.average.response,-44.3918
14658,53,2932,slope,-85.5961
14659,53,2932,AUC,115.0893
14660,53,2932,survival,14.0000
14661,56,2933,mRECIST,PR
14662,56,2933,best.average.response,-35.8510
14663,56,2933,slope,-75.8141
14664,56,2933,AUC,131.2263
14665,56,2933,survival,38.0000
14666,16,2934,mRECIST,SD
14667,16,2934,best.average.response,14.1029
14668,16,2934,slope,67.2710
14669,16,2934,AUC,303.7508
14670,16,2934,survival,74.0000
14671,18,2935,mRECIST,PD
14672,18,2935,best.average.response,93.0405
14673,18,2935,slope,88.9192
14674,18,2935,AUC,581.4533
14675,18,2935,survival,15.0000
14676,1,2936,mRECIST,NA
14677,1,2936,best.average.response,NA
14678,1,2936,slope,89.3422
14679,1,2936,AUC,765.0423
14680,1,2936,survival,13.0000
14681,2,2937,mRECIST,PD
14682,2,2937,best.average.response,68.4921
14683,2,2937,slope,88.8128
14684,2,2937,AUC,699.3395
14685,2,2937,survival,19.0000
14686,20,2938,mRECIST,PD
14687,20,2938,best.average.response,40.0719
14688,20,2938,slope,86.8375
14689,20,2938,AUC,369.5000
14690,20,2938,survival,15.0000
14691,60,2939,mRECIST,NA
14692,60,2939,best.average.response,NA
14693,60,2939,slope,88.2660
14694,60,2939,AUC,467.8115
14695,60,2939,survival,13.0000
14696,22,2940,mRECIST,PD
14697,22,2940,best.average.response,48.1314
14698,22,2940,slope,88.9167
14699,22,2940,AUC,610.9265
14700,22,2940,survival,17.0000
14701,5,2941,mRECIST,NA
14702,5,2941,best.average.response,NA
14703,5,2941,slope,88.7465
14704,5,2941,AUC,478.2346
14705,5,2941,survival,13.0000
14706,61,2942,mRECIST,PD
14707,61,2942,best.average.response,29.1076
14708,61,2942,slope,87.3514
14709,61,2942,AUC,423.7023
14710,61,2942,survival,22.0000
14711,46,2943,mRECIST,NA
14712,46,2943,best.average.response,NA
14713,46,2943,slope,89.3654
14714,46,2943,AUC,820.2000
14715,46,2943,survival,13.0000
14716,26,2944,mRECIST,PD
14717,26,2944,best.average.response,26.2806
14718,26,2944,slope,87.6595
14719,26,2944,AUC,481.6135
14720,26,2944,survival,26.0000
14721,27,2945,mRECIST,NA
14722,27,2945,best.average.response,NA
14723,27,2945,slope,88.9577
14724,27,2945,AUC,698.3577
14725,27,2945,survival,13.0000
14726,28,2946,mRECIST,CR
14727,28,2946,best.average.response,-65.0053
14728,28,2946,slope,-82.1670
14729,28,2946,AUC,79.4309
14730,28,2946,survival,126.0000
14731,11,2947,mRECIST,PD
14732,11,2947,best.average.response,70.3704
14733,11,2947,slope,88.6352
14734,11,2947,AUC,1004.0000
14735,11,2947,survival,36.0000
14736,53,2948,mRECIST,PD
14737,53,2948,best.average.response,81.2615
14738,53,2948,slope,86.9313
14739,53,2948,AUC,769.1548
14740,53,2948,survival,52.0000
14741,56,2949,mRECIST,PD
14742,56,2949,best.average.response,66.4107
14743,56,2949,slope,87.9083
14744,56,2949,AUC,414.2375
14745,56,2949,survival,16.0000
14746,57,2950,mRECIST,PD
14747,57,2950,best.average.response,26.8157
14748,57,2950,slope,88.0458
14749,57,2950,AUC,480.9875
14750,57,2950,survival,24.0000
14751,32,2951,mRECIST,NA
14752,32,2951,best.average.response,NA
14753,32,2951,slope,89.3484
14754,32,2951,AUC,751.5115
14755,32,2951,survival,13.0000
14756,59,2952,mRECIST,PD
14757,59,2952,best.average.response,121.5808
14758,59,2952,slope,89.1525
14759,59,2952,AUC,861.2211
14760,59,2952,survival,19.0000
14761,16,2953,mRECIST,PD
14762,16,2953,best.average.response,183.9478
14763,16,2953,slope,89.3328
14764,16,2953,AUC,1025.6825
14765,16,2953,survival,20.0000
14766,18,2954,mRECIST,SD
14767,18,2954,best.average.response,-12.8745
14768,18,2954,slope,82.5580
14769,18,2954,AUC,296.0706
14770,18,2954,survival,34.0000
14771,1,2955,mRECIST,SD
14772,1,2955,best.average.response,-12.3326
