id,model_id,sequencing_uid,mDataType
1082,2264,59,RNASeq
1083,2265,59,RNASeq
1084,2266,59,RNASeq
1085,2267,59,RNASeq
1086,2268,59,RNASeq
1087,2269,59,RNASeq
1088,2270,59,RNASeq
1089,2271,60,RNASeq
1090,2272,60,RNASeq
1091,2273,60,RNASeq
1092,2274,60,RNASeq
1093,2275,60,RNASeq
1094,2276,60,RNASeq
1095,2277,60,RNASeq
1096,2278,60,RNASeq
1097,2279,60,RNASeq
1098,2280,60,RNASeq
1099,2281,60,RNASeq
1100,2282,60,RNASeq
1101,2283,60,RNASeq
1102,2284,60,RNASeq
1103,2285,60,RNASeq
1104,2286,61,RNASeq
1105,2287,61,RNASeq
1106,2288,61,RNASeq
1107,2289,61,RNASeq
1108,2290,61,RNASeq
1109,2291,61,RNASeq
1110,2292,61,RNASeq
1111,2293,61,RNASeq
1112,2294,61,RNASeq
1113,2295,61,RNASeq
1114,2296,61,RNASeq
1115,2297,61,RNASeq
1116,2298,61,RNASeq
1117,2299,61,RNASeq
1118,2300,61,RNASeq
1119,2301,61,RNASeq
1120,2302,61,RNASeq
1121,2303,61,RNASeq
1122,2304,61,RNASeq
1123,2305,61,RNASeq
1124,2306,61,RNASeq
1125,2307,61,RNASeq
1126,2308,62,RNASeq
1127,2309,62,RNASeq
1128,2310,62,RNASeq
1129,2311,62,RNASeq
1130,2312,62,RNASeq
1131,2313,62,RNASeq
1132,2314,62,RNASeq
1133,2315,62,RNASeq
1134,2316,62,RNASeq
1135,2317,62,RNASeq
1136,2318,62,RNASeq
1137,2319,62,RNASeq
1138,2320,62,RNASeq
1139,2321,62,RNASeq
1140,2322,62,RNASeq
1141,2323,62,RNASeq
1142,2324,62,RNASeq
1143,2325,62,RNASeq
1144,2329,63,RNASeq
1145,2330,63,RNASeq
1146,2331,63,RNASeq
1147,2332,63,RNASeq
1148,2333,63,RNASeq
1149,2334,63,RNASeq
1150,2335,63,RNASeq
1151,2336,63,RNASeq
1152,2337,63,RNASeq
1153,2338,63,RNASeq
1154,2339,63,RNASeq
1155,2340,63,RNASeq
1156,2341,63,RNASeq
1157,2342,63,RNASeq
1158,2343,63,RNASeq
1159,2344,63,RNASeq
1160,2345,63,RNASeq
1161,2346,63,RNASeq
1162,2347,64,RNASeq
1163,2348,64,RNASeq
1164,2349,64,RNASeq
1165,2350,64,RNASeq
1166,2351,64,RNASeq
1167,2352,64,RNASeq
1168,2353,64,RNASeq
1169,2354,64,RNASeq
1170,2355,64,RNASeq
1171,2356,64,RNASeq
1172,2357,64,RNASeq
1173,2358,64,RNASeq
1174,2359,64,RNASeq
1175,2360,64,RNASeq
1176,2361,64,RNASeq
1177,2362,64,RNASeq
1178,2363,64,RNASeq
1179,2364,64,RNASeq
1180,2365,64,RNASeq
1181,2366,64,RNASeq
1182,2367,64,RNASeq
1183,2368,64,RNASeq
1184,2369,65,RNASeq
1185,2370,65,RNASeq
1186,2371,65,RNASeq
1187,2372,65,RNASeq
1188,2373,65,RNASeq
1189,2374,65,RNASeq
1190,2375,65,RNASeq
1191,2376,65,RNASeq
1192,2377,65,RNASeq
1193,2378,65,RNASeq
1194,2379,65,RNASeq
1195,2380,65,RNASeq
1196,2381,65,RNASeq
1197,2382,65,RNASeq
1198,2383,65,RNASeq
1199,2384,65,RNASeq
1200,2385,65,RNASeq
1201,2386,65,RNASeq
1202,2387,65,RNASeq
1203,2388,65,RNASeq
1204,2389,65,RNASeq
1205,2390,66,RNASeq
1206,2391,66,RNASeq
1207,2392,66,RNASeq
1208,2393,66,RNASeq
1209,2394,66,RNASeq
1210,2395,66,RNASeq
1211,2396,66,RNASeq
1212,2397,66,RNASeq
1213,2398,66,RNASeq
1214,2399,66,RNASeq
1215,2400,66,RNASeq
1216,2401,66,RNASeq
1217,2402,66,RNASeq
1218,2403,66,RNASeq
1219,2404,66,RNASeq
1220,2405,66,RNASeq
1221,2406,66,RNASeq
1222,2407,66,RNASeq
1223,2408,66,RNASeq
1224,2409,66,RNASeq
1225,2410,66,RNASeq
1226,2411,66,RNASeq
1227,2412,67,RNASeq
1228,2413,68,RNASeq
1229,2414,68,RNASeq
1230,2415,68,RNASeq
1231,2416,68,RNASeq
1232,2417,68,RNASeq
1233,2418,68,RNASeq
1234,2419,68,RNASeq
1235,2420,68,RNASeq
1236,2421,68,RNASeq
1237,2422,68,RNASeq
1238,2423,68,RNASeq
1239,2424,68,RNASeq
1240,2425,68,RNASeq
1241,2426,68,RNASeq
1242,2427,68,RNASeq
1243,2428,68,RNASeq
1244,2429,68,RNASeq
1245,2430,68,RNASeq
1246,2431,68,RNASeq
1247,2432,68,RNASeq
1248,2433,68,RNASeq
1249,2434,68,RNASeq
1250,2436,69,RNASeq
1251,2437,69,RNASeq
1252,2438,69,RNASeq
1253,2439,69,RNASeq
1254,2440,69,RNASeq
1255,2441,69,RNASeq
1256,2442,69,RNASeq
1257,2443,69,RNASeq
1258,2444,69,RNASeq
1259,2445,69,RNASeq
1260,2446,69,RNASeq
1261,2447,69,RNASeq
1262,2448,69,RNASeq
1263,2449,69,RNASeq
1264,2450,69,RNASeq
1265,2451,69,RNASeq
1266,2452,69,RNASeq
1267,2453,70,RNASeq
1268,2454,70,RNASeq
1269,2455,70,RNASeq
1270,2456,70,RNASeq
1271,2457,70,RNASeq
1272,2458,70,RNASeq
1273,2459,70,RNASeq
1274,2460,70,RNASeq
1275,2461,70,RNASeq
1276,2462,70,RNASeq
1277,2463,70,RNASeq
1278,2464,70,RNASeq
1279,2465,70,RNASeq
1280,2466,70,RNASeq
1281,2467,70,RNASeq
1282,2468,70,RNASeq
1283,2469,70,RNASeq
1284,2470,70,RNASeq
1285,2471,70,RNASeq
1286,2472,70,RNASeq
1287,2473,70,RNASeq
1288,2474,70,RNASeq
1289,2475,71,RNASeq
1290,2476,71,RNASeq
1291,2477,71,RNASeq
1292,2478,71,RNASeq
1293,2479,71,RNASeq
1294,2480,71,RNASeq
1295,2481,71,RNASeq
1296,2482,71,RNASeq
1297,2483,71,RNASeq
1298,2484,71,RNASeq
1299,2485,71,RNASeq
1300,2486,71,RNASeq
1301,2487,71,RNASeq
1302,2488,71,RNASeq
1303,2489,71,RNASeq
1304,2490,71,RNASeq
1305,2491,71,RNASeq
1306,2492,71,RNASeq
1307,2493,71,RNASeq
1308,2494,71,RNASeq
1309,2495,71,RNASeq
1310,2496,72,RNASeq
1311,2497,72,RNASeq
1312,2498,72,RNASeq
1313,2499,72,RNASeq
1314,2500,72,RNASeq
1315,2501,72,RNASeq
1316,2502,72,RNASeq
1317,2503,72,RNASeq
1318,2504,72,RNASeq
1319,2505,72,RNASeq
1320,2506,72,RNASeq
1321,2507,72,RNASeq
1322,2508,72,RNASeq
1323,2509,72,RNASeq
1324,2510,72,RNASeq
1325,2511,72,RNASeq
1326,2512,73,RNASeq
1327,2513,73,RNASeq
1328,2514,73,RNASeq
1329,2515,73,RNASeq
1330,2516,73,RNASeq
1331,2517,73,RNASeq
1332,2518,73,RNASeq
1333,2519,73,RNASeq
1334,2520,73,RNASeq
1335,2521,73,RNASeq
1336,2522,73,RNASeq
1337,2523,73,RNASeq
1338,2524,73,RNASeq
1339,2525,74,RNASeq
1340,2526,74,RNASeq
1341,2527,74,RNASeq
1342,2528,74,RNASeq
1343,2529,74,RNASeq
1344,2530,74,RNASeq
1345,2531,74,RNASeq
1346,2532,74,RNASeq
1347,2533,74,RNASeq
1348,2534,74,RNASeq
1349,2535,74,RNASeq
1350,2536,74,RNASeq
1351,2537,74,RNASeq
1352,2538,74,RNASeq
1353,2539,74,RNASeq
1354,2540,74,RNASeq
1355,2541,74,RNASeq
1356,2542,75,RNASeq
1357,2543,75,RNASeq
1358,2544,75,RNASeq
1359,2545,75,RNASeq
1360,2546,75,RNASeq
1361,2547,75,RNASeq
1362,2548,75,RNASeq
1363,2549,75,RNASeq
1364,2550,75,RNASeq
1365,2551,75,RNASeq
1366,2552,75,RNASeq
1367,2553,75,RNASeq
1368,2554,75,RNASeq
1369,2555,75,RNASeq
1370,2556,75,RNASeq
1371,2557,75,RNASeq
1372,2558,75,RNASeq
1373,2559,75,RNASeq
1374,2560,75,RNASeq
1375,2561,76,RNASeq
1376,2562,76,RNASeq
1377,2563,76,RNASeq
1378,2564,76,RNASeq
1379,2565,76,RNASeq
1380,2566,76,RNASeq
1381,2567,76,RNASeq
1382,2568,76,RNASeq
1383,2569,76,RNASeq
1384,2570,76,RNASeq
1385,2571,76,RNASeq
1386,2572,76,RNASeq
1387,2573,76,RNASeq
1388,2574,76,RNASeq
1389,2575,76,RNASeq
1390,2576,76,RNASeq
1391,2577,76,RNASeq
1392,2578,76,RNASeq
1393,2579,76,RNASeq
1394,2580,76,RNASeq
1395,2581,76,RNASeq
1396,2582,76,RNASeq
1397,2583,77,RNASeq
1398,2584,77,RNASeq
1399,2585,77,RNASeq
1400,2586,77,RNASeq
1401,2587,77,RNASeq
1402,2588,77,RNASeq
1403,2589,77,RNASeq
1404,2590,77,RNASeq
1405,2591,77,RNASeq
1406,2592,77,RNASeq
1407,2593,77,RNASeq
1408,2594,77,RNASeq
1409,2595,77,RNASeq
1410,2596,77,RNASeq
1411,2597,77,RNASeq
1412,2598,77,RNASeq
1413,2599,77,RNASeq
1414,2600,77,RNASeq
1415,2601,77,RNASeq
1416,2602,77,RNASeq
1417,2603,77,RNASeq
1418,2604,77,RNASeq
1419,2605,78,RNASeq
1420,2606,78,RNASeq
1421,2607,78,RNASeq
1422,2608,78,RNASeq
1423,2609,78,RNASeq
1424,2610,78,RNASeq
1425,2611,78,RNASeq
1426,2612,78,RNASeq
1427,2613,78,RNASeq
1428,2614,78,RNASeq
1429,2615,78,RNASeq
1430,2616,78,RNASeq
1431,2617,78,RNASeq
1432,2618,78,RNASeq
1433,2619,78,RNASeq
1434,2620,78,RNASeq
1435,2621,78,RNASeq
1436,2622,78,RNASeq
1437,2623,78,RNASeq
1438,2624,78,RNASeq
1439,2625,78,RNASeq
1440,2626,79,RNASeq
1441,2627,79,RNASeq
1442,2628,79,RNASeq
1443,2629,79,RNASeq
1444,2630,79,RNASeq
1445,2631,79,RNASeq
1446,2632,79,RNASeq
1447,2633,79,RNASeq
1448,2634,79,RNASeq
1449,2635,79,RNASeq
1450,2636,79,RNASeq
1451,2637,79,RNASeq
1452,2638,79,RNASeq
1453,2639,79,RNASeq
1454,2640,79,RNASeq
1455,2641,79,RNASeq
1456,2642,79,RNASeq
1457,2643,79,RNASeq
1458,2644,79,RNASeq
1459,2645,79,RNASeq
1460,2646,79,RNASeq
1461,2647,80,RNASeq
1462,2648,80,RNASeq
1463,2649,80,RNASeq
1464,2650,80,RNASeq
1465,2651,80,RNASeq
1466,2652,80,RNASeq
1467,2653,80,RNASeq
1468,2654,80,RNASeq
1469,2655,80,RNASeq
1470,2656,80,RNASeq
1471,2657,80,RNASeq
1472,2658,80,RNASeq
1473,2659,80,RNASeq
1474,2660,80,RNASeq
1475,2661,80,RNASeq
1476,2662,80,RNASeq
1477,2663,80,RNASeq
1478,2664,80,RNASeq
1479,2665,80,RNASeq
1480,2666,81,RNASeq
1481,2667,81,RNASeq
1482,2668,81,RNASeq
1483,2669,81,RNASeq
1484,2670,81,RNASeq
1485,2671,81,RNASeq
1486,2672,81,RNASeq
1487,2673,81,RNASeq
1488,2674,81,RNASeq
1489,2675,81,RNASeq
1490,2676,81,RNASeq
1491,2677,81,RNASeq
1492,2678,81,RNASeq
1493,2679,82,RNASeq
1494,2680,82,RNASeq
1495,2681,82,RNASeq
1496,2682,82,RNASeq
1497,2683,82,RNASeq
1498,2684,82,RNASeq
1499,2685,82,RNASeq
1500,2686,82,RNASeq
1501,2687,82,RNASeq
1502,2688,82,RNASeq
1503,2689,82,RNASeq
1504,2690,82,RNASeq
1505,2691,82,RNASeq
1506,2692,82,RNASeq
1507,2693,82,RNASeq
1508,2694,82,RNASeq
1509,2695,82,RNASeq
1510,2696,82,RNASeq
1511,2697,82,RNASeq
1512,2698,82,RNASeq
1513,2699,82,RNASeq
1514,2700,82,RNASeq
1515,2701,83,RNASeq
1516,2702,83,RNASeq
1517,2703,83,RNASeq
1518,2704,83,RNASeq
1519,2705,83,RNASeq
1520,2706,83,RNASeq
1521,2707,83,RNASeq
1522,2708,83,RNASeq
1523,2709,83,RNASeq
1524,2710,83,RNASeq
1525,2711,83,RNASeq
1526,2712,83,RNASeq
1527,2713,83,RNASeq
1528,2714,83,RNASeq
1529,2715,83,RNASeq
1530,2716,83,RNASeq
1531,2717,83,RNASeq
1532,2718,83,RNASeq
1533,2719,83,RNASeq
1534,2720,83,RNASeq
1535,2721,83,RNASeq
1536,2722,84,RNASeq
1537,2723,84,RNASeq
1538,2724,84,RNASeq
1539,2725,84,RNASeq
1540,2726,84,RNASeq
1541,2727,84,RNASeq
1542,2728,84,RNASeq
1543,2729,84,RNASeq
1544,2730,84,RNASeq
1545,2731,84,RNASeq
1546,2732,84,RNASeq
1547,2733,84,RNASeq
1548,2734,84,RNASeq
1549,2735,84,RNASeq
1550,2736,84,RNASeq
1551,2737,84,RNASeq
1552,2738,84,RNASeq
1553,2739,84,RNASeq
1554,2740,84,RNASeq
1555,2741,84,RNASeq
1556,2742,84,RNASeq
1557,2743,84,RNASeq
1558,2744,85,RNASeq
1559,2745,86,RNASeq
1560,2746,86,RNASeq
1561,2747,86,RNASeq
1562,2748,86,RNASeq
1563,2749,86,RNASeq
1564,2750,86,RNASeq
1565,2751,86,RNASeq
1566,2752,86,RNASeq
1567,2753,86,RNASeq
1568,2754,86,RNASeq
1569,2755,86,RNASeq
1570,2756,86,RNASeq
1571,2757,86,RNASeq
1572,2758,86,RNASeq
1573,2759,86,RNASeq
1574,2760,86,RNASeq
1575,2761,86,RNASeq
1576,2762,86,RNASeq
1577,2763,86,RNASeq
1578,2764,86,RNASeq
1579,2765,86,RNASeq
1580,2766,86,RNASeq
1581,2767,87,RNASeq
1582,2768,87,RNASeq
1583,2769,87,RNASeq
1584,2770,87,RNASeq
1585,2771,87,RNASeq
1586,2772,87,RNASeq
1587,2773,87,RNASeq
1588,2774,87,RNASeq
1589,2775,87,RNASeq
1590,2776,87,RNASeq
1591,2777,87,RNASeq
1592,2778,87,RNASeq
1593,2779,87,RNASeq
1594,2780,87,RNASeq
1595,2781,87,RNASeq
1596,2782,87,RNASeq
1597,2783,87,RNASeq
1598,2784,87,RNASeq
1599,2785,87,RNASeq
1600,2786,87,RNASeq
1601,2787,87,RNASeq
1602,2788,88,RNASeq
1603,2789,88,RNASeq
1604,2790,88,RNASeq
1605,2791,88,RNASeq
1606,2792,88,RNASeq
1607,2793,88,RNASeq
1608,2794,88,RNASeq
1609,2795,88,RNASeq
1610,2796,88,RNASeq
1611,2797,88,RNASeq
1612,2798,88,RNASeq
1613,2799,88,RNASeq
1614,2800,88,RNASeq
1615,2801,88,RNASeq
1616,2802,88,RNASeq
1617,2803,88,RNASeq
1618,2804,88,RNASeq
1619,2805,88,RNASeq
1620,2806,88,RNASeq
1621,2807,88,RNASeq
1622,2808,89,RNASeq
1623,2809,89,RNASeq
1624,2810,89,RNASeq
1625,2811,89,RNASeq
1626,2812,89,RNASeq
1627,2813,89,RNASeq
1628,2814,89,RNASeq
1629,2815,89,RNASeq
1630,2816,89,RNASeq
1631,2817,89,RNASeq
1632,2818,89,RNASeq
1633,2819,89,RNASeq
1634,2820,89,RNASeq
1635,2821,89,RNASeq
1636,2822,89,RNASeq
1637,2823,89,RNASeq
1638,2824,89,RNASeq
1639,2825,89,RNASeq
1640,2826,89,RNASeq
1641,2827,89,RNASeq
1642,2828,89,RNASeq
1643,2829,89,RNASeq
1644,2830,90,RNASeq
1645,2831,90,RNASeq
1646,2832,90,RNASeq
1647,2833,90,RNASeq
1648,2834,90,RNASeq
1649,2835,90,RNASeq
1650,2836,90,RNASeq
1651,2837,90,RNASeq
1652,2838,90,RNASeq
1653,2839,90,RNASeq
1654,2840,90,RNASeq
1655,2841,90,RNASeq
1656,2842,90,RNASeq
1657,2843,90,RNASeq
1658,2844,90,RNASeq
1659,2845,91,RNASeq
1660,2846,91,RNASeq
1661,2847,91,RNASeq
1662,2848,91,RNASeq
1663,2849,91,RNASeq
1664,2850,91,RNASeq
1665,2851,91,RNASeq
1666,2852,91,RNASeq
1667,2853,91,RNASeq
1668,2854,91,RNASeq
1669,2855,91,RNASeq
1670,2856,91,RNASeq
1671,2857,91,RNASeq
1672,2858,91,RNASeq
1673,2859,91,RNASeq
1674,2860,91,RNASeq
1675,2861,91,RNASeq
1676,2862,92,RNASeq
1677,2863,92,RNASeq
1678,2864,92,RNASeq
1679,2865,92,RNASeq
1680,2866,92,RNASeq
1681,2867,92,RNASeq
1682,2868,92,RNASeq
1683,2869,92,RNASeq
1684,2870,92,RNASeq
1685,2871,92,RNASeq
1686,2872,92,RNASeq
1687,2873,92,RNASeq
1688,2874,92,RNASeq
1689,2875,92,RNASeq
1690,2876,92,RNASeq
1691,2877,92,RNASeq
1692,2878,92,RNASeq
1693,2879,92,RNASeq
1694,2880,92,RNASeq
1695,2881,93,RNASeq
1696,2882,93,RNASeq
1697,2883,93,RNASeq
1698,2884,93,RNASeq
1699,2885,93,RNASeq
1700,2886,93,RNASeq
1701,2887,93,RNASeq
1702,2888,93,RNASeq
1703,2889,93,RNASeq
1704,2890,93,RNASeq
1705,2891,93,RNASeq
1706,2892,93,RNASeq
1707,2893,93,RNASeq
1708,2894,93,RNASeq
1709,2895,93,RNASeq
1710,2896,93,RNASeq
1711,2897,93,RNASeq
1712,2898,93,RNASeq
1713,2899,93,RNASeq
1714,2900,93,RNASeq
1715,2901,93,RNASeq
1716,2902,93,RNASeq
1717,2903,94,RNASeq
1718,2904,94,RNASeq
1719,2905,94,RNASeq
1720,2906,94,RNASeq
1721,2907,94,RNASeq
1722,2908,94,RNASeq
1723,2909,94,RNASeq
1724,2910,94,RNASeq
1725,2911,94,RNASeq
1726,2912,94,RNASeq
1727,2913,94,RNASeq
1728,2914,94,RNASeq
1729,2915,94,RNASeq
1730,2916,94,RNASeq
1731,2917,94,RNASeq
1732,2918,94,RNASeq
1733,2919,94,RNASeq
1734,2920,94,RNASeq
1735,2921,94,RNASeq
1736,2922,94,RNASeq
1737,2923,94,RNASeq
1738,2924,94,RNASeq
1739,2925,95,RNASeq
1740,2926,95,RNASeq
1741,2927,95,RNASeq
1742,2928,95,RNASeq
1743,2929,95,RNASeq
1744,2930,95,RNASeq
1745,2931,95,RNASeq
1746,2932,95,RNASeq
1747,2933,95,RNASeq
1748,2934,95,RNASeq
1749,2935,95,RNASeq
1750,2936,95,RNASeq
1751,2937,95,RNASeq
1752,2938,95,RNASeq
1753,2939,95,RNASeq
1754,2940,95,RNASeq
1755,2941,95,RNASeq
1756,2942,95,RNASeq
1757,2943,95,RNASeq
1758,2944,96,RNASeq
1759,2945,96,RNASeq
1760,2946,96,RNASeq
1761,2947,96,RNASeq
1762,2948,96,RNASeq
1763,2949,96,RNASeq
1764,2950,96,RNASeq
1765,2951,96,RNASeq
1766,2952,96,RNASeq
1767,2953,96,RNASeq
1768,2954,96,RNASeq
1769,2955,96,RNASeq
1770,2956,96,RNASeq
1771,2957,96,RNASeq
1772,2958,96,RNASeq
1773,2959,96,RNASeq
1774,2960,96,RNASeq
1775,2961,97,RNASeq
1776,2962,97,RNASeq
1777,2963,97,RNASeq
1778,2964,97,RNASeq
1779,2965,97,RNASeq
1780,2966,97,RNASeq
1781,2967,97,RNASeq
1782,2968,97,RNASeq
1783,2969,97,RNASeq
1784,2970,97,RNASeq
1785,2971,97,RNASeq
1786,2972,97,RNASeq
1787,2973,97,RNASeq
1788,2974,97,RNASeq
1789,2975,97,RNASeq
1790,2976,97,RNASeq
1791,2977,97,RNASeq
1792,2978,98,RNASeq
1793,2979,98,RNASeq
1794,2980,98,RNASeq
1795,2981,98,RNASeq
1796,2982,98,RNASeq
1797,2983,98,RNASeq
1798,2984,98,RNASeq
1799,2985,98,RNASeq
1800,2986,98,RNASeq
1801,2987,98,RNASeq
1802,2988,98,RNASeq
1803,2989,98,RNASeq
1804,2990,98,RNASeq
1805,2991,98,RNASeq
1806,2992,98,RNASeq
1807,2993,98,RNASeq
1808,2994,98,RNASeq
1809,2995,99,RNASeq
1810,2996,100,RNASeq
1811,2997,100,RNASeq
1812,2998,100,RNASeq
1813,2999,100,RNASeq
1814,3000,100,RNASeq
1815,3001,100,RNASeq
1816,3002,100,RNASeq
1817,3003,100,RNASeq
1818,3004,100,RNASeq
1819,3005,100,RNASeq
1820,3006,100,RNASeq
1821,3007,100,RNASeq
1822,3008,100,RNASeq
1823,3009,100,RNASeq
1824,3010,100,RNASeq
1825,3011,100,RNASeq
1826,3012,100,RNASeq
1827,3013,100,RNASeq
1828,3014,100,RNASeq
1829,3015,100,RNASeq
1830,3016,100,RNASeq
1831,3017,100,RNASeq
1832,3018,101,RNASeq
1833,3019,101,RNASeq
1834,3020,101,RNASeq
1835,3021,101,RNASeq
1836,3022,101,RNASeq
1837,3023,101,RNASeq
1838,3024,101,RNASeq
1839,3025,101,RNASeq
1840,3026,101,RNASeq
1841,3027,101,RNASeq
1842,3028,101,RNASeq
1843,3029,101,RNASeq
1844,3030,101,RNASeq
1845,3031,101,RNASeq
1846,3032,101,RNASeq
1847,3033,101,RNASeq
1848,3034,101,RNASeq
1849,3035,101,RNASeq
1850,3036,101,RNASeq
1851,3037,101,RNASeq
1852,3038,101,RNASeq
1853,3039,102,RNASeq
1854,3040,102,RNASeq
1855,3041,102,RNASeq
1856,3042,102,RNASeq
1857,3043,102,RNASeq
1858,3044,102,RNASeq
1859,3045,102,RNASeq
1860,3046,102,RNASeq
1861,3047,102,RNASeq
1862,3048,102,RNASeq
1863,3049,102,RNASeq
1864,3050,102,RNASeq
1865,3051,102,RNASeq
1866,3052,102,RNASeq
1867,3053,102,RNASeq
1868,3054,102,RNASeq
1869,3055,102,RNASeq
1870,3056,103,RNASeq
1871,3057,103,RNASeq
1872,3058,103,RNASeq
1873,3059,103,RNASeq
1874,3060,103,RNASeq
1875,3061,103,RNASeq
1876,3062,103,RNASeq
1877,3063,103,RNASeq
1878,3064,103,RNASeq
1879,3065,103,RNASeq
1880,3066,103,RNASeq
1881,3067,103,RNASeq
1882,3068,103,RNASeq
1883,3069,103,RNASeq
1884,3070,103,RNASeq
1885,3071,103,RNASeq
1886,3072,103,RNASeq
1887,3073,103,RNASeq
1888,3074,103,RNASeq
1889,3075,103,RNASeq
1890,3076,103,RNASeq
1891,3077,104,RNASeq
1892,3078,104,RNASeq
1893,3079,104,RNASeq
1894,3080,104,RNASeq
1895,3081,104,RNASeq
1896,3082,104,RNASeq
1897,3083,104,RNASeq
1898,3084,104,RNASeq
1899,3085,104,RNASeq
1900,3086,104,RNASeq
1901,3087,104,RNASeq
1902,3088,104,RNASeq
1903,3089,104,RNASeq
1904,3090,104,RNASeq
1905,3091,104,RNASeq
1906,3092,104,RNASeq
1907,3093,104,RNASeq
1908,3094,104,RNASeq
1909,3095,104,RNASeq
1910,3096,104,RNASeq
1911,3097,104,RNASeq
1912,3098,104,RNASeq
1913,3099,105,RNASeq
1914,3100,105,RNASeq
1915,3101,105,RNASeq
1916,3102,105,RNASeq
1917,3103,105,RNASeq
1918,3104,105,RNASeq
1919,3105,105,RNASeq
1920,3106,105,RNASeq
1921,3107,105,RNASeq
1922,3108,105,RNASeq
1923,3109,105,RNASeq
1924,3110,105,RNASeq
1925,3111,105,RNASeq
1926,3112,105,RNASeq
1927,3113,105,RNASeq
1928,3114,105,RNASeq
1929,3115,105,RNASeq
1930,3133,106,RNASeq
1931,3134,106,RNASeq
1932,3135,106,RNASeq
1933,3136,106,RNASeq
1934,3137,106,RNASeq
1935,3138,106,RNASeq
1936,3139,106,RNASeq
1937,3140,106,RNASeq
1938,3141,106,RNASeq
1939,3142,106,RNASeq
1940,3143,106,RNASeq
1941,3144,106,RNASeq
1942,3145,106,RNASeq
1943,3146,106,RNASeq
1944,3147,106,RNASeq
1945,3148,106,RNASeq
1946,3149,106,RNASeq
1947,3150,106,RNASeq
1948,3151,107,RNASeq
1949,3152,107,RNASeq
1950,3153,107,RNASeq
1951,3154,107,RNASeq
1952,3155,107,RNASeq
1953,3156,107,RNASeq
1954,3157,107,RNASeq
1955,3158,107,RNASeq
1956,3159,107,RNASeq
1957,3160,107,RNASeq
1958,3161,107,RNASeq
1959,3162,107,RNASeq
1960,3163,107,RNASeq
1961,3164,107,RNASeq
1962,3165,107,RNASeq
1963,3166,107,RNASeq
1964,3167,107,RNASeq
1965,3168,107,RNASeq
1966,3169,107,RNASeq
1967,3170,108,RNASeq
1968,3171,108,RNASeq
1969,3172,108,RNASeq
1970,3173,108,RNASeq
1971,3174,108,RNASeq
1972,3175,108,RNASeq
1973,3176,108,RNASeq
1974,3177,108,RNASeq
1975,3178,108,RNASeq
1976,3179,108,RNASeq
1977,3180,108,RNASeq
1978,3181,108,RNASeq
1979,3182,108,RNASeq
1980,3183,108,RNASeq
1981,3184,108,RNASeq
1982,3185,108,RNASeq
1983,3186,108,RNASeq
1984,3187,108,RNASeq
1985,3188,108,RNASeq
1986,3189,108,RNASeq
1987,3190,108,RNASeq
1988,3191,109,RNASeq
1989,3192,109,RNASeq
1990,3193,109,RNASeq
1991,3194,109,RNASeq
1992,3195,109,RNASeq
1993,3196,109,RNASeq
1994,3197,109,RNASeq
1995,3198,109,RNASeq
1996,3199,109,RNASeq
1997,3200,109,RNASeq
1998,3201,109,RNASeq
1999,3202,109,RNASeq
2000,3203,109,RNASeq
2001,3204,109,RNASeq
2002,3205,109,RNASeq
2003,3206,109,RNASeq
2004,3207,109,RNASeq
2005,3208,109,RNASeq
2006,3209,109,RNASeq
2007,3210,110,RNASeq
2008,3211,110,RNASeq
2009,3212,110,RNASeq
2010,3213,110,RNASeq
2011,3214,110,RNASeq
2012,3215,110,RNASeq
2013,3216,110,RNASeq
2014,3217,110,RNASeq
2015,3218,110,RNASeq
2016,3219,110,RNASeq
2017,3220,110,RNASeq
2018,3221,110,RNASeq
2019,3222,110,RNASeq
2020,3223,110,RNASeq
2021,3224,110,RNASeq
2022,3225,110,RNASeq
2023,3226,110,RNASeq
2024,3227,110,RNASeq
2025,3228,110,RNASeq
2026,3229,110,RNASeq
2027,3230,111,RNASeq
2028,3231,111,RNASeq
2029,3232,111,RNASeq
2030,3233,111,RNASeq
2031,3234,111,RNASeq
2032,3235,111,RNASeq
2033,3236,111,RNASeq
2034,3237,111,RNASeq
2035,3238,111,RNASeq
2036,3239,111,RNASeq
2037,3240,111,RNASeq
2038,3241,111,RNASeq
2039,3242,111,RNASeq
2040,3243,111,RNASeq
2041,3244,111,RNASeq
2042,3245,111,RNASeq
2043,3246,111,RNASeq
2044,3247,111,RNASeq
2045,3248,111,RNASeq
2046,3249,111,RNASeq
2047,3250,111,RNASeq
2048,3251,111,RNASeq
2049,3252,112,RNASeq
2050,3253,112,RNASeq
2051,3254,112,RNASeq
2052,3255,112,RNASeq
2053,3256,112,RNASeq
2054,3257,112,RNASeq
2055,3258,112,RNASeq
2056,3259,112,RNASeq
2057,3260,112,RNASeq
2058,3261,112,RNASeq
2059,3262,112,RNASeq
2060,3263,112,RNASeq
2061,3264,112,RNASeq
2062,3265,112,RNASeq
2063,3266,112,RNASeq
2064,3267,112,RNASeq
2065,3268,112,RNASeq
2066,3269,112,RNASeq
2067,3270,112,RNASeq
2068,3271,112,RNASeq
2069,3272,112,RNASeq
2070,3273,112,RNASeq
2071,3274,113,RNASeq
2072,3275,113,RNASeq
2073,3276,113,RNASeq
2074,3277,113,RNASeq
2075,3278,113,RNASeq
2076,3279,113,RNASeq
2077,3280,113,RNASeq
2078,3281,113,RNASeq
2079,3282,113,RNASeq
